population_size,generations,crossover_rate,mutation_rate,"start_time(month,day,hr)",soc_arrival,soc_target,soh_initial,b_max,r_cmax,r_dmin,energy_cost_model,p_load,p_pv,energy_buying_costs,energy_selling_costs,home_size,home_id,pv_size,nsga_net_load,nsga_solution,nsga_total_cost,nsga_energy_cost,nsga_batt_deg_cost,nsga_socs,nsga_sohs,nsga_dods,no_v2g_charging_schedule,no_v2g_total_cost,no_v2g_energy_cost,no_v2g_batt_deg_cost,no_v2g_socs,no_v2g_sohs,no_v2g_dods,rulebased_charging_schedule,rulebased_total_cost,rulebased_energy_cost,rulebased_batt_deg_cost,rulebased_socs,rulebased_sohs,rulebased_dods,rulebased_net_load,duration_of_experiment
150,200,0.85,0.07,"5,7,0",0.6101015228426391,0.8,0.9814121324593632,76.1,2.75,-2.75,ToU,"[0.0333 0.0333 0.0332 0.0332 0.0292 0.0292 0.0292 0.0292 0.0344 0.0344
 0.0344 0.0344 0.0514 0.0514 0.0513 0.0513 0.0744 0.0744 0.0744 0.0744
 0.0839 0.0839 0.0839 0.0839]","[0.       0.       0.       0.       0.       0.       0.       0.
 0.       0.       0.       0.       0.       0.       0.       0.
 0.       0.       0.       0.       0.       0.       0.       0.075674]","[0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798
 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798
 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798]","[0.070384 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384
 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384
 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384]",med,11471,8,"[np.float64(0.22641384931617733), np.float64(0.955419278725611), np.float64(1.662492540579193), np.float64(0.1652565316424809), np.float64(2.2790790163769654), np.float64(0.07259386146176888), np.float64(1.3725906166874207), np.float64(-1.4892176765544052), np.float64(-0.5020200825972553), np.float64(1.572430311212172), np.float64(1.0535133155138963), np.float64(-0.5040065640312228), np.float64(1.2916589410937744), np.float64(0.08092507648936104), np.float64(1.4202380393295977), np.float64(2.0183355872683837), np.float64(1.4003951224376503), np.float64(2.587225734865155), np.float64(0.9614969497985023), np.float64(1.8966054682239215), np.float64(-1.4905807644712035), np.float64(-1.3620478904512412), np.float64(1.1296966689173846), np.float64(-2.329274)]","[ 0.19118271  0.91289809  1.61299962  0.13073597  2.22738023  0.04295992
  1.32995671 -1.78637374 -0.63108245  1.52265001  1.00892218 -0.63341949
  1.22785635  0.02922983  1.35524866  1.94736523  1.31273517  2.48769748
  0.87822598  1.80398341 -1.85233031 -1.70111517  1.0353387  -2.75      ]",1.4358479533936523,1.4080890478295047,0.027758906,"[0.61010152 0.61261378 0.62460981 0.6458056  0.64752355 0.67679267
 0.67735719 0.69483363 0.6713596  0.66306679 0.68307533 0.69633318
 0.68800967 0.70414444 0.70452854 0.72233733 0.74792688 0.76517702
 0.79786686 0.80940728 0.83311272 0.80877198 0.7864183  0.80002327]","[0.98141213 0.98141213 0.98141213 0.98141213 0.98141213 0.98141213
 0.98141213 0.98141213 0.98137131 0.98133841 0.98133841 0.98133841
 0.98130231 0.98130231 0.98130231 0.98130231 0.98130231 0.98130231
 0.98130231 0.98130231 0.98130231 0.98129387 0.98128746 0.98128746]","[0.38989848 0.38738622 0.37539019 0.3541944  0.35247645 0.32320733
 0.32264281 0.30516637 0.3286404  0.33693321 0.31692467 0.30366682
 0.31199033 0.29585556 0.29547146 0.27766267 0.25207312 0.23482298
 0.20213314 0.19059272 0.16688728 0.19122802 0.2135817  0.19997673]","[2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.5675390148133332,1.5675390148133332,0,"[0.61010152 0.64623819 0.68237485 0.71851151 0.75464817 0.79078483
 0.8269215  0.8269215  0.8269215  0.8269215  0.8269215  0.8269215
 0.8269215  0.8269215  0.8269215  0.8269215  0.8269215  0.8269215
 0.8269215  0.8269215  0.8269215  0.8269215  0.8269215  0.8269215 ]","[0.9814121324593631, 0.9814121324593631, 0.9814121324593631, 0.9814121324593631, 0.9814121324593631, 0.9814121324593631, 0.9814121324593631, 0.9814121324593631, 0.9814121324593631, 0.9814121324593631, 0.9814121324593631, 0.9814121324593631, 0.9814121324593631, 0.9814121324593631, 0.9814121324593631, 0.9814121324593631, 0.9814121324593631, 0.9814121324593631, 0.9814121324593631, 0.9814121324593631, 0.9814121324593631, 0.9814121324593631, 0.9814121324593631, 0.9814121324593631]","[0.38989848 0.35376181 0.31762515 0.28148849 0.24535183 0.20921517
 0.1730785  0.1730785  0.1730785  0.1730785  0.1730785  0.1730785
 0.1730785  0.1730785  0.1730785  0.1730785  0.1730785  0.1730785
 0.1730785  0.1730785  0.1730785  0.1730785  0.1730785  0.1730785 ]","[2.75, 2.75, 2.75, -2.75, 2.75, -2.75, 2.75, -2.75, 2.75, -2.75, 2.75, -2.75, 2.75, -2.75, 2.75, -2.75, 2.75, -2.75, 2.75, -2.75, 2.75, -2.75, 2.75, -2.75]",1.5526764973222231,1.4596437955395551,0.093032702,"[0.61010152 0.64623819 0.68237485 0.71851151 0.68237485 0.71851151
 0.68237485 0.71851151 0.68237485 0.71851151 0.68237485 0.71851151
 0.68237485 0.71851151 0.68237485 0.71851151 0.68237485 0.71851151
 0.68237485 0.71851151 0.68237485 0.71851151 0.68237485 0.71851151]","[0.98141213 0.98141213 0.98141213 0.98141213 0.98136984 0.98136984
 0.98132756 0.98132756 0.98128527 0.98128527 0.98124298 0.98124298
 0.98120069 0.98120069 0.98115841 0.98115841 0.98111612 0.98111612
 0.98107383 0.98107383 0.98103154 0.98103154 0.98098926 0.98098926]","[0.38989848 0.35376181 0.31762515 0.28148849 0.31762515 0.28148849
 0.31762515 0.28148849 0.31762515 0.28148849 0.31762515 0.28148849
 0.31762515 0.28148849 0.31762515 0.28148849 0.31762515 0.28148849
 0.31762515 0.28148849 0.31762515 0.28148849 0.31762515 0.28148849]","[np.float64(-2.811077777777778), np.float64(-2.811077777777778), np.float64(-2.8109777777777776), np.float64(-2.3043), np.float64(-2.8069777777777776), np.float64(-2.3083), np.float64(-2.8069777777777776), np.float64(-2.3083), np.float64(-2.812177777777778), np.float64(-2.3030999999999997), np.float64(-2.812177777777778), np.float64(-2.3030999999999997), np.float64(-2.829177777777778), np.float64(-2.2861), np.float64(-2.8290777777777776), np.float64(-2.2862), np.float64(-2.8521777777777775), np.float64(-2.2631), np.float64(-2.8521777777777775), np.float64(-2.2631), np.float64(-2.8616777777777775), np.float64(-2.2536), np.float64(-2.8616777777777775), np.float64(-2.329274)]",0:00:00
150,200,0.85,0.07,"5,7,6",0.574271845,0.8,0.93020228,76.1,2.75,-2.75,ToU,"[0.0889 0.0889 0.0888 0.0888 0.147  0.147  0.147  0.147  0.1979 0.1979
 0.1979 0.1979 0.203  0.203  0.203  0.203  0.193  0.193  0.193  0.193
 0.1919 0.1919 0.192  0.192 ]","[0.075674   0.075674   0.075674   0.203993   0.203993   0.203993
 0.203993   0.5371495  0.5371495  0.5371495  0.5371495  0.40205625
 0.40205625 0.40205625 0.40205625 1.06596025 1.06596025 1.06596025
 1.06596025 1.4943365  1.4943365  1.4943365  1.4943365  1.53932825]","[0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798
 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798
 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798]","[0.070384 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384
 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384
 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384]",med,11471,8,"[np.float64(-0.26936792258182407), np.float64(0.622545964193884), np.float64(1.9600826594185816), np.float64(0.9071580175774844), np.float64(2.5441517660524613), np.float64(1.5578007888136678), np.float64(-0.9563922011246274), np.float64(0.43160849437482907), np.float64(0.49768347725482975), np.float64(-0.4536013599285512), np.float64(-0.31749129986265473), np.float64(0.7239636552621258), np.float64(0.46462334066278266), np.float64(-0.419917309368419), np.float64(-0.6932082729534728), np.float64(1.4832800575846317), np.float64(-0.7757390876007748), np.float64(-0.3610165579210254), np.float64(-0.7735004943374539), np.float64(1.127336130534294), np.float64(0.21771385391219766), np.float64(1.1922674672595066), np.float64(-2.001934528410212), np.float64(-3.68482825)]","[-0.33246344  0.60322676  1.92748709  1.01212751  2.57513332  1.59864585
 -1.05811671  0.81354041  0.82856365 -0.1345316   0.02154062  0.91883871
  0.65704279 -0.25983654 -0.58135532  2.3227779   0.09624895  0.50682426
  0.09846516  2.4043859   1.50494885  2.46975693 -0.8230565  -2.75      ]",0.4990523261464563,0.4543830780585333,0.044669248,"[0.57427184 0.56990307 0.57782984 0.60315818 0.61645815 0.65029696
 0.67130413 0.65739984 0.66809025 0.67897808 0.67721025 0.67749331
 0.68956741 0.69820134 0.69478694 0.68714758 0.71767028 0.71893505
 0.72559503 0.72688892 0.758484   0.77825994 0.81071404 0.79989858]","[0.93020228 0.93014635 0.93014635 0.93014635 0.93014635 0.93014635
 0.93014635 0.93010231 0.93010231 0.93010231 0.93006416 0.93006416
 0.93006416 0.93006416 0.93003115 0.92999944 0.92999944 0.92999944
 0.92999944 0.92999944 0.92999944 0.92999944 0.92999944 0.92998865]","[0.42572816 0.43009693 0.42217016 0.39684182 0.38354185 0.34970304
 0.32869587 0.34260016 0.33190975 0.32102192 0.32278975 0.32250669
 0.31043259 0.30179866 0.30521306 0.31285242 0.28232972 0.28106495
 0.27440497 0.27311108 0.241516   0.22174006 0.18928596 0.20010142]","[2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.8270383803142217,0.8270383803142217,0,"[0.57427184 0.61040851 0.64654517 0.68268183 0.71881849 0.75495516
 0.79109182 0.82722848 0.82722848 0.82722848 0.82722848 0.82722848
 0.82722848 0.82722848 0.82722848 0.82722848 0.82722848 0.82722848
 0.82722848 0.82722848 0.82722848 0.82722848 0.82722848 0.82722848]","[0.930202280244485, 0.930202280244485, 0.930202280244485, 0.930202280244485, 0.930202280244485, 0.930202280244485, 0.930202280244485, 0.930202280244485, 0.930202280244485, 0.930202280244485, 0.930202280244485, 0.930202280244485, 0.930202280244485, 0.930202280244485, 0.930202280244485, 0.930202280244485, 0.930202280244485, 0.930202280244485, 0.930202280244485, 0.930202280244485, 0.930202280244485, 0.930202280244485, 0.930202280244485, 0.930202280244485]","[0.42572816 0.38959149 0.35345483 0.31731817 0.28118151 0.24504484
 0.20890818 0.17277152 0.17277152 0.17277152 0.17277152 0.17277152
 0.17277152 0.17277152 0.17277152 0.17277152 0.17277152 0.17277152
 0.17277152 0.17277152 0.17277152 0.17277152 0.17277152 0.17277152]","[2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.8463933390669816,0.8270383803142217,0.019354959,"[0.57427184 0.61040851 0.64654517 0.68268183 0.71881849 0.75495516
 0.79109182 0.82722848 0.82722848 0.82722848 0.82722848 0.82722848
 0.82722848 0.82722848 0.82722848 0.82722848 0.82722848 0.82722848
 0.82722848 0.82722848 0.82722848 0.82722848 0.82722848 0.82722848]","[0.93020228 0.93020228 0.93020228 0.93020228 0.93020228 0.93020228
 0.93020228 0.93020228 0.93019444 0.93018888 0.93018332 0.93017776
 0.93017221 0.93016665 0.93016109 0.93015553 0.93014997 0.93014441
 0.93013886 0.9301333  0.93012774 0.93012218 0.93011662 0.93011106]","[0.42572816 0.38959149 0.35345483 0.31731817 0.28118151 0.24504484
 0.20890818 0.17277152 0.17277152 0.17277152 0.17277152 0.17277152
 0.17277152 0.17277152 0.17277152 0.17277152 0.17277152 0.17277152
 0.17277152 0.17277152 0.17277152 0.17277152 0.17277152 0.17277152]","[np.float64(-2.7910037777777776), np.float64(-2.7910037777777776), np.float64(-2.790903777777778), np.float64(-2.6625847777777776), np.float64(-2.720784777777778), np.float64(-2.720784777777778), np.float64(-2.720784777777778), np.float64(0.3901494999999999), np.float64(0.3392495), np.float64(0.3392495), np.float64(0.3392495), np.float64(0.20415625), np.float64(0.19905625), np.float64(0.19905625), np.float64(0.19905625), np.float64(0.86296025), np.float64(0.87296025), np.float64(0.87296025), np.float64(0.87296025), np.float64(1.3013365), np.float64(1.3024365), np.float64(1.3024365), np.float64(1.3023365), np.float64(1.3473282500000001)]",0:00:00
150,200,0.85,0.07,"5,7,9",0.8673932996787519,0.8,0.9504572528789976,76.1,2.75,-2.75,ToU,"[0.203  0.203  0.203  0.203  0.193  0.193  0.193  0.193  0.1919 0.1919
 0.192  0.192  0.149  0.149  0.1491 0.1491 0.1341 0.1341 0.1341 0.1341
 0.1368 0.1369 0.1369 0.1369]","[0.40205625 0.40205625 0.40205625 1.06596025 1.06596025 1.06596025
 1.06596025 1.4943365  1.4943365  1.4943365  1.4943365  1.53932825
 1.53932825 1.53932825 1.53932825 1.36172975 1.36172975 1.36172975
 1.36172975 0.696749   0.696749   0.696749   0.696749   0.77970875]","[0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798
 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798
 0.08798 0.18473 0.18473 0.18473 0.18473 0.18473]","[0.070384 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384
 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384
 0.070384 0.070384 0.070384 0.221676 0.221676 0.221676 0.221676 0.221676]",med,11471,8,"[np.float64(-0.5311986577871038), np.float64(0.9499753635887711), np.float64(-2.5365562500000003), np.float64(-0.057646832399926407), np.float64(-1.9661480407481577), np.float64(0.708001171584373), np.float64(-0.8412694732102213), np.float64(-0.046486473722006094), np.float64(-0.8613429673080006), np.float64(-1.0541114617458627), np.float64(-0.0560629266119812), np.float64(-0.4371470101557957), np.float64(-0.747166358073739), np.float64(-2.8007031061898804), np.float64(-2.2940707452999183), np.float64(0.7704007257567185), np.float64(-3.4402611795398634), np.float64(-1.1284483414324538), np.float64(0.45248120995308283), np.float64(-2.8071637885265326), np.float64(-2.3141150392553147), np.float64(-0.9697595828248569), np.float64(-2.3994716830788665), np.float64(-2.9803087500000003)]","[-0.39075577  1.1375413  -2.75        0.79726028 -1.28610328  1.56515181
  0.03137387  1.24230153  0.4366826   0.24584179  1.23381084  0.90107943
  0.63673027 -1.65926454 -1.06334411  1.96320017 -2.6030958   0.09818959
  1.66330985 -2.64060563 -2.06372475 -0.48224774 -2.16426198 -2.75      ]",-3.601265005,-3.612469367,0.011204362,"[0.8673933  0.86225853 0.87720651 0.84106985 0.85154633 0.83464616
 0.8552132  0.85562547 0.87195006 0.87768834 0.88091885 0.89713187
 0.9089726  0.91733962 0.89553588 0.88156289 0.90736053 0.87315428
 0.87444455 0.89630144 0.86160229 0.8344837  0.82814667 0.79970696]","[0.95045725 0.95045315 0.95045315 0.95044754 0.95044754 0.95044183
 0.95044183 0.95044183 0.95044183 0.95044183 0.95044183 0.95044183
 0.95044183 0.95044183 0.95043773 0.95043362 0.95043362 0.95042902
 0.95042902 0.95042902 0.95042406 0.95041996 0.95041569 0.95040899]","[0.1326067  0.13774147 0.12279349 0.15893015 0.14845367 0.16535384
 0.1447868  0.14437453 0.12804994 0.12231166 0.11908115 0.10286813
 0.0910274  0.08266038 0.10446412 0.11843711 0.09263947 0.12684572
 0.12555545 0.10369856 0.13839771 0.1655163  0.17185333 0.20029304]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-2.026213918,-2.026213918,0,"[0.8673933 0.8673933 0.8673933 0.8673933 0.8673933 0.8673933 0.8673933
 0.8673933 0.8673933 0.8673933 0.8673933 0.8673933 0.8673933 0.8673933
 0.8673933 0.8673933 0.8673933 0.8673933 0.8673933 0.8673933 0.8673933
 0.8673933 0.8673933 0.8673933]","[0.9504572528789976, 0.9504572528789976, 0.9504572528789976, 0.9504572528789976, 0.9504572528789976, 0.9504572528789976, 0.9504572528789976, 0.9504572528789976, 0.9504572528789976, 0.9504572528789976, 0.9504572528789976, 0.9504572528789976, 0.9504572528789976, 0.9504572528789976, 0.9504572528789976, 0.9504572528789976, 0.9504572528789976, 0.9504572528789976, 0.9504572528789976, 0.9504572528789976, 0.9504572528789976, 0.9504572528789976, 0.9504572528789976, 0.9504572528789976]","[0.1326067 0.1326067 0.1326067 0.1326067 0.1326067 0.1326067 0.1326067
 0.1326067 0.1326067 0.1326067 0.1326067 0.1326067 0.1326067 0.1326067
 0.1326067 0.1326067 0.1326067 0.1326067 0.1326067 0.1326067 0.1326067
 0.1326067 0.1326067 0.1326067]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-2.006515463,-2.026213918,0.019698454,"[0.8673933 0.8673933 0.8673933 0.8673933 0.8673933 0.8673933 0.8673933
 0.8673933 0.8673933 0.8673933 0.8673933 0.8673933 0.8673933 0.8673933
 0.8673933 0.8673933 0.8673933 0.8673933 0.8673933 0.8673933 0.8673933
 0.8673933 0.8673933 0.8673933]","[0.95045725 0.95045315 0.95044905 0.95044494 0.95044084 0.95043673
 0.95043263 0.95042853 0.95042442 0.95042032 0.95041621 0.95041211
 0.95040801 0.9504039  0.9503998  0.9503957  0.95039159 0.95038749
 0.95038338 0.95037928 0.95037518 0.95037107 0.95036697 0.95036286]","[0.1326067 0.1326067 0.1326067 0.1326067 0.1326067 0.1326067 0.1326067
 0.1326067 0.1326067 0.1326067 0.1326067 0.1326067 0.1326067 0.1326067
 0.1326067 0.1326067 0.1326067 0.1326067 0.1326067 0.1326067 0.1326067
 0.1326067 0.1326067 0.1326067]","[np.float64(0.19905625), np.float64(0.19905625), np.float64(0.19905625), np.float64(0.86296025), np.float64(0.87296025), np.float64(0.87296025), np.float64(0.87296025), np.float64(1.3013365), np.float64(1.3024365), np.float64(1.3024365), np.float64(1.3023365), np.float64(1.3473282500000001), np.float64(1.39032825), np.float64(1.39032825), np.float64(1.39022825), np.float64(1.21262975), np.float64(1.2276297500000002), np.float64(1.2276297500000002), np.float64(1.2276297500000002), np.float64(0.5626490000000001), np.float64(0.559949), np.float64(0.559849), np.float64(0.559849), np.float64(0.64280875)]",00:00.0
150,200,0.85,0.07,"5,7,12",0.697839046,0.8,0.9359881039770476,76.1,2.75,-2.75,ToU,"[0.149  0.149  0.1491 0.1491 0.1341 0.1341 0.1341 0.1341 0.1368 0.1369
 0.1369 0.1369 0.148  0.148  0.1481 0.1481 0.1252 0.1252 0.1252 0.1252
 0.0757 0.0757 0.0757 0.0758]","[1.53932825 1.53932825 1.53932825 1.36172975 1.36172975 1.36172975
 1.36172975 0.696749   0.696749   0.696749   0.696749   0.77970875
 0.77970875 0.77970875 0.77970875 0.38671525 0.38671525 0.38671525
 0.38671525 0.29591825 0.29591825 0.29591825 0.29591825 0.01843625]","[0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.18473 0.18473
 0.18473 0.18473 0.18473 0.18473 0.18473 0.18473 0.18473 0.18473 0.18473
 0.18473 0.18473 0.18473 0.18473 0.18473 0.08798]","[0.070384 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384 0.221676
 0.221676 0.221676 0.221676 0.221676 0.221676 0.221676 0.221676 0.221676
 0.221676 0.221676 0.221676 0.221676 0.221676 0.221676 0.221676 0.070384]",med,11471,8,"[np.float64(-0.175954669061255), np.float64(-0.7686807648036151), np.float64(0.7433843548039829), np.float64(1.5651480277777774), np.float64(0.7559481774677426), np.float64(1.327881985091351), np.float64(-0.5633632059371871), np.float64(-2.8992841092061408), np.float64(1.4912753022434795), np.float64(1.349127123059083), np.float64(-0.249919142971341), np.float64(-2.9803087500000003), np.float64(1.738922233799336), np.float64(-2.849346773317151), np.float64(-1.999394387396587), np.float64(-0.22032505960501794), np.float64(-2.59901525), np.float64(0.5716147841528285), np.float64(2.0495837186871526), np.float64(-1.9670206158993953), np.float64(2.0444296528627177), np.float64(-1.463332529600475), np.float64(-0.17568784276577057), np.float64(-2.2185944255337007)]","[ 1.20222985  0.61543101  2.11227648  2.75        1.96374215  2.52995662
  0.65762388 -2.74898248  2.03071206  1.88988636  0.30683056 -2.75
  2.34692467 -2.60898591 -1.60915957  0.01810729 -2.75        0.82479873
  2.28798798 -2.1132969   2.24200142 -1.46248739  0.0440851  -2.67759785]",-2.012614285,-2.026000409,0.013386124,"[0.69783905 0.71363707 0.72172421 0.7494808  0.78561746 0.81142222
 0.84466738 0.85330895 0.81718566 0.84387045 0.8687047  0.87273663
 0.83659997 0.86743998 0.83315633 0.812011   0.81224894 0.77611228
 0.78695063 0.81701618 0.78924618 0.81870743 0.79948946 0.80006877]","[0.9359881  0.9359881  0.9359881  0.9359881  0.9359881  0.9359881
 0.9359881  0.9359881  0.93598156 0.93598156 0.93598156 0.93598156
 0.93597626 0.93597626 0.93596931 0.93596466 0.93596466 0.93595512
 0.93595512 0.93595512 0.93594287 0.93594287 0.93593249 0.93593249]","[0.30216095 0.28636293 0.27827579 0.2505192  0.21438254 0.18857778
 0.15533262 0.14669105 0.18281434 0.15612955 0.1312953  0.12726337
 0.16340003 0.13256002 0.16684367 0.187989   0.18775106 0.22388772
 0.21304937 0.18298382 0.21075382 0.18129257 0.20051054 0.19993123]","[2.75, 2.75, 2.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-1.444053119,-1.444053119,0,"[0.69783905 0.73397571 0.77011237 0.80624903 0.80624903 0.80624903
 0.80624903 0.80624903 0.80624903 0.80624903 0.80624903 0.80624903
 0.80624903 0.80624903 0.80624903 0.80624903 0.80624903 0.80624903
 0.80624903 0.80624903 0.80624903 0.80624903 0.80624903 0.80624903]","[0.9359881039770476, 0.9359881039770476, 0.9359881039770476, 0.9359881039770476, 0.9359881039770476, 0.9359881039770476, 0.9359881039770476, 0.9359881039770476, 0.9359881039770476, 0.9359881039770476, 0.9359881039770476, 0.9359881039770476, 0.9359881039770476, 0.9359881039770476, 0.9359881039770476, 0.9359881039770476, 0.9359881039770476, 0.9359881039770476, 0.9359881039770476, 0.9359881039770476, 0.9359881039770476, 0.9359881039770476, 0.9359881039770476, 0.9359881039770476]","[0.30216095 0.26602429 0.22988763 0.19375097 0.19375097 0.19375097
 0.19375097 0.19375097 0.19375097 0.19375097 0.19375097 0.19375097
 0.19375097 0.19375097 0.19375097 0.19375097 0.19375097 0.19375097
 0.19375097 0.19375097 0.19375097 0.19375097 0.19375097 0.19375097]","[2.75, 2.75, 2.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.75]",-1.580029174,-1.609585091,0.029555918,"[0.69783905 0.73397571 0.77011237 0.80624903 0.80624903 0.80624903
 0.80624903 0.80624903 0.80624903 0.80624903 0.80624903 0.80624903
 0.80624903 0.80624903 0.80624903 0.80624903 0.80624903 0.80624903
 0.80624903 0.80624903 0.80624903 0.80624903 0.80624903 0.80624903]","[0.9359881  0.9359881  0.9359881  0.9359881  0.93597774 0.93597105
 0.93596437 0.93595768 0.93595099 0.9359443  0.93593762 0.93593093
 0.93592424 0.93591756 0.93591087 0.93590418 0.9358975  0.93589081
 0.93588412 0.93587744 0.93587075 0.93586406 0.93585738 0.93585069]","[0.30216095 0.26602429 0.22988763 0.19375097 0.19375097 0.19375097
 0.19375097 0.19375097 0.19375097 0.19375097 0.19375097 0.19375097
 0.19375097 0.19375097 0.19375097 0.19375097 0.19375097 0.19375097
 0.19375097 0.19375097 0.19375097 0.19375097 0.19375097 0.19375097]","[np.float64(-1.3874495277777776), np.float64(-1.3874495277777776), np.float64(-1.3875495277777776), np.float64(1.21262975), np.float64(1.2276297500000002), np.float64(1.2276297500000002), np.float64(1.2276297500000002), np.float64(0.5626490000000001), np.float64(0.559949), np.float64(0.559849), np.float64(0.559849), np.float64(0.64280875), np.float64(0.63170875), np.float64(0.63170875), np.float64(0.63160875), np.float64(0.23861525), np.float64(0.26151525), np.float64(0.26151525), np.float64(0.26151525), np.float64(0.17071825), np.float64(0.22021825), np.float64(0.22021825), np.float64(0.22021825), np.float64(-2.28013625)]",00:00.0
