TRPMILES,estimated_soc
3.90242386575513,0.9843903045369795
3.90242386575513,0.9843903045369795
17.0770665009323,0.9316917339962708
4.74829086389061,0.9810068365444375
14.0988191423244,0.9436047234307022
3.90242386575513,0.9843903045369795
3.90242386575513,0.9843903045369795
4.59850839030454,0.9816059664387818
5.42324425108763,0.9783070229956494
4.59850839030454,0.9816059664387818
5.42324425108763,0.9783070229956494
10.538844002486,0.9578446239900561
12.5363579863269,0.9498545680546924
10.538844002486,0.9578446239900561
12.5363579863269,0.9498545680546924
6.07395898073337,0.9757041640770665
4.32256059664388,0.9827097576134246
6.07395898073337,0.9757041640770665
2.13797389683033,0.9914481044126788
3.70602858918583,0.9851758856432566
6.07395898073337,0.9757041640770665
2.13797389683033,0.9914481044126788
3.70602858918583,0.9851758856432566
95.2088253573648,0.6191646985705408
94.2672467371038,0.6229310130515848
95.2088253573648,0.6191646985705408
94.2672467371038,0.6229310130515848
95.2088253573648,0.6191646985705408
94.2672467371038,0.6229310130515848
9.31199502796768,0.9627520198881292
2.48042262274705,0.9900783095090118
8.6152889993785,0.965538844002486
3.7041640770665,0.985183343691734
3.0130515848353,0.9879477936606588
16.8962088253574,0.9324151646985703
2.77688004972032,0.9888924798011187
17.3107520198881,0.9307569919204475
8.4922311995028,0.9660310752019889
8.44748290863891,0.9662100683654444
6.17961466749534,0.9752815413300187
6.28775637041641,0.9748489745183345
4.04412678682411,0.9838234928527035
3.00807955251709,0.9879676817899317
4.04412678682411,0.9838234928527035
3.00807955251709,0.9879676817899317
4.04412678682411,0.9838234928527035
4.06152889993785,0.9837538844002487
5.17339962709758,0.9793064014916096
4.74642635177129,0.981014294592915
2.29894344313238,0.9908042262274706
2.29894344313238,0.9908042262274706
2.62150403977626,0.9895139838408951
2.6283405842138,0.9894866376631448
40.8272218769422,0.8366911124922312
40.9086389061529,0.8363654443753884
9.25978868862648,0.9629608452454942
10.4717215661902,0.9581131137352392
3.74518334369173,0.985019266625233
4.29521441889372,0.9828191423244251
9.25481665630827,0.9629807333747668
24.0105655686762,0.9039577377252952
23.3064014916097,0.9067743940335612
24.0105655686762,0.9039577377252952
23.3064014916097,0.9067743940335612
6.60285891858297,0.9735885643256681
6.62026103169671,0.9735189558732131
22.1199502796768,0.9115201988812928
11.6830329397141,0.9532678682411436
1.9372280919826,0.9922510876320696
1.89185829707893,0.9924325668116842
22.1199502796768,0.9115201988812928
11.6830329397141,0.9532678682411436
1.9372280919826,0.9922510876320696
1.89185829707893,0.9924325668116842
22.1199502796768,0.9115201988812928
11.6830329397141,0.9532678682411436
3.11622125543816,0.9875351149782473
3.07395898073337,0.9877041640770665
185.775015537601,0.25689993784959597
1.27532628962088,0.9948986948415165
3.60783095090118,0.9855686761963953
1.68738346799254,0.9932504661280298
17.1243008079553,0.9315027967681789
11.8831572405221,0.9524673710379116
21.9707893101305,0.912116842759478
1.53573648228713,0.9938570540708515
1.53573648228713,0.9938570540708515
2.07955251709136,0.9916817899316345
2.10254816656308,0.9915898073337476
20.5431945307644,0.9178272218769424
20.5842137973897,0.9176631448104412
2.07271597265382,0.9917091361093847
2.07271597265382,0.9917091361093847
10.0932256059664,0.9596270975761344
10.0932256059664,0.9596270975761344
7.78123057799876,0.9688750776880048
8.62896208825357,0.9654841516469859
3.51274083281541,0.9859490366687383
7.78123057799876,0.9688750776880048
8.62896208825357,0.9654841516469859
3.51274083281541,0.9859490366687383
6.65320074580485,0.9733871970167806
6.66128029832194,0.9733548788067122
27.4213797389683,0.8903144810441268
27.9863269111249,0.8880546923555004
30.8993163455562,0.8764027346177753
2.60969546302051,0.989561218147918
2.8141702921069,0.9887433188315724
10.8135487880671,0.9567458048477316
10.633312616532,0.957466749533872
16.8937228091983,0.9324251087632068
16.397141081417,0.934411435674332
5.62026103169671,0.9775189558732131
5.6072094468614,0.9775711622125542
5.55065257924177,0.9777973896830329
5.22622747047856,0.9790950901180857
4.13051584835301,0.983477936606588
3.2461155997514,0.9870155376009945
2.70292106898695,0.9891883157240522
2.70975761342449,0.9891609695463021
1.18210068365444,0.9952715972653823
1.13797389683033,0.9954481044126787
9.57426973275326,0.9617029210689868
9.33871970167806,0.9626451211932877
9.15786202610317,0.9633685518955873
8.26413921690491,0.9669434431323803
7.97949036668738,0.9680820385332506
2.02299564947172,0.9919080174021131
1.11124922311995,0.9955550031075202
2.76631448104413,0.9889347420758234
1.9869484151647,0.9920522063393412
1.11124922311995,0.9955550031075202
2.76631448104413,0.9889347420758234
5.00870105655687,0.9799651957737726
5.17464263517713,0.9793014294592914
1.51460534493474,0.993941578620261
2.05158483530143,0.9917936606587943
36.7395898073338,0.8530416407706647
35.9707893101305,0.856116842759478
3.1466749533872,0.9874133001864513
6.98011187072716,0.9720795525170913
2.8875077688005,0.988449968924798
57.2113113735239,0.7711547545059044
57.9403356121815,0.768238657551274
14.3225605966439,0.9427097576134245
4.23679303915475,0.983052827843381
4.08141702921069,0.9836743318831573
1.19763828464885,0.9952094468614046
1.31572405220634,0.9947371037911746
14.6985705407085,0.941205717837166
4.11187072715973,0.9835525170913609
4.11187072715973,0.9835525170913609
10.697327532629,0.957210689869484
11.3262896208825,0.95469484151647
4.11187072715973,0.9835525170913609
4.11187072715973,0.9835525170913609
35.8340584213797,0.8566637663144812
36.6991920447483,0.8532032318210068
35.8340584213797,0.8566637663144812
36.6991920447483,0.8532032318210068
3.75326289620882,0.9849869484151648
3.61963952765693,0.9855214418893723
3.75326289620882,0.9849869484151648
4.00435052827843,0.9839825978868862
1.06650093225606,0.9957339962709759
