11.999148272124081, 87267.21158159808
13.597120802411048, 75202.10939628248
15.195093332698015, 64577.53023542079
16.79306586298498, 56836.2533181441
18.39103839327195, 50128.64431845065
19.916375808545872, 42182.49563292333
21.369078108806747, 35452.968976305245
22.749145294054586, 29673.860605388298
23.983942249276332, 24930.70299112852
25.073468974471993, 20873.800709434054
26.162995699667654, 17744.737745960516
27.32515753987635, 15130.889571621037
28.41468426507202, 12814.812546295016
29.504210990267673, 10832.281083584956
30.88427817551551, 9257.406610997801
32.48225070580248, 8251.490448683227
34.080223236089445, 7580.748472306952
35.67819576637641, 7043.358903741716
37.27616829666338, 6618.134622584295
38.874140826950345, 6249.278728670894
40.47211335723731, 5867.8657697933
42.07008588752428, 5444.235420361557
43.668058417811245, 5090.426307178266
45.26603094809821, 4799.95810929114
46.86400347838518, 4456.559161474661
48.461976008672146, 4152.306657615105
50.05994853895911, 3959.6860937977126
51.65792106924608, 3783.978025600497
53.255893599533046, 3621.1578684730025
54.85386612982001, 3465.3436726348355
56.45183866010698, 3306.9159241385128
58.049811190393946, 3151.2944836779116
59.64778372068091, 2986.1443794167626
61.24575625096788, 2821.6984727719346
62.843728781254846, 2671.9413003631025
64.4417013115418, 2473.814498172691
66.03967384182877, 2250.4521116564683
67.63764637211574, 2126.5205159797724
69.2356189024027, 2050.8266947377415
70.83359143268967, 1959.8228150857433
72.43156396297664, 1878.1344030538437
74.0295364932636, 1843.417155925829
75.62750902355057, 1827.2485347879158
77.22548155383754, 1793.4719111110464
78.8234540841245, 1745.5227021434127
80.42142661441147, 1683.390556040382
82.01939914469844, 1609.8234027068092
83.6173716749854, 1534.0660981476697
85.21534420527237, 1455.7167892684001
86.81331673555934, 1369.7574612007218
88.4112892658463, 1278.939282497542
90.00926179613327, 1210.209990596177
91.60723432642027, 1162.2166726478713
93.20520685670724, 1124.7966147410364
94.8031793869942, 1093.1856373803812
96.40115191728117, 1064.7075712077053
97.99912444756814, 1031.1521330873588
99.5970969778551, 1004.290072632077
