month,day,hour,pv_energy_gen_kWh
1,3,0,0.0
1,3,0,0.0
1,3,1,0.0
1,3,1,0.0
1,3,1,0.0
1,3,1,0.0
1,3,2,0.0
1,3,2,0.0
1,3,2,0.0
1,3,2,0.0
1,3,3,0.0
1,3,3,0.0
1,3,3,0.0
1,3,3,0.0
1,3,4,0.0
1,3,4,0.0
1,3,4,0.0
1,3,4,0.0
1,3,5,0.0
1,3,5,0.0
1,3,5,0.0
1,3,5,0.0
1,3,6,0.0
1,3,6,0.0
1,3,6,0.0
1,3,6,0.0
1,3,7,0.0
1,3,7,0.0
1,3,7,0.0
1,3,7,0.0
1,3,8,0.019743749999999997
1,3,8,0.019743749999999997
1,3,8,0.019743749999999997
1,3,8,0.019743749999999997
1,3,9,0.13620037499999998
1,3,9,0.13620037499999998
1,3,9,0.13620037499999998
1,3,9,0.13620037499999998
1,3,10,0.23594625000000002
1,3,10,0.23594625000000002
1,3,10,0.23594625000000002
1,3,10,0.23594625000000002
1,3,11,0.427870875
1,3,11,0.427870875
1,3,11,0.427870875
1,3,11,0.427870875
1,3,12,0.607465125
1,3,12,0.607465125
1,3,12,0.607465125
1,3,12,0.607465125
1,3,13,0.27827025
1,3,13,0.27827025
1,3,13,0.27827025
1,3,13,0.27827025
1,3,14,0.16664062500000001
1,3,14,0.16664062500000001
1,3,14,0.16664062500000001
1,3,14,0.16664062500000001
1,3,15,0.09386662500000001
1,3,15,0.09386662500000001
1,3,15,0.09386662500000001
1,3,15,0.09386662500000001
1,3,16,0.006516000000000001
1,3,16,0.006516000000000001
1,3,16,0.006516000000000001
1,3,16,0.006516000000000001
1,3,17,0.0
1,3,17,0.0
1,3,17,0.0
1,3,17,0.0
1,3,18,0.0
1,3,18,0.0
1,3,18,0.0
1,3,18,0.0
1,3,19,0.0
1,3,19,0.0
1,3,19,0.0
1,3,19,0.0
1,3,20,0.0
1,3,20,0.0
1,3,20,0.0
1,3,20,0.0
1,3,21,0.0
1,3,21,0.0
1,3,21,0.0
1,3,21,0.0
1,3,22,0.0
1,3,22,0.0
1,3,22,0.0
1,3,22,0.0
1,3,23,0.0
1,3,23,0.0
1,3,23,0.0
1,3,23,0.0
1,4,0,0.0
1,4,0,0.0
1,4,0,0.0
1,4,0,0.0
1,4,1,0.0
1,4,1,0.0
1,4,1,0.0
1,4,1,0.0
1,4,2,0.0
1,4,2,0.0
1,4,2,0.0
1,4,2,0.0
1,4,3,0.0
1,4,3,0.0
1,4,3,0.0
1,4,3,0.0
1,4,4,0.0
1,4,4,0.0
1,4,4,0.0
1,4,4,0.0
1,4,5,0.0
1,4,5,0.0
1,4,5,0.0
1,4,5,0.0
1,4,6,0.0
1,4,6,0.0
1,4,6,0.0
1,4,6,0.0
1,4,7,0.0
1,4,7,0.0
1,4,7,0.0
1,4,7,0.0
1,4,8,0.24827774999999996
1,4,8,0.24827774999999996
1,4,8,0.24827774999999996
1,4,8,0.24827774999999996
1,4,9,0.6609555
1,4,9,0.6609555
1,4,9,0.6609555
1,4,9,0.6609555
1,4,10,0.38344875
1,4,10,0.38344875
1,4,10,0.38344875
1,4,10,0.38344875
1,4,11,0.16032975
1,4,11,0.16032975
1,4,11,0.16032975
1,4,11,0.16032975
1,4,12,0.199661625
1,4,12,0.199661625
1,4,12,0.199661625
1,4,12,0.199661625
1,4,13,0.156019875
1,4,13,0.156019875
1,4,13,0.156019875
1,4,13,0.156019875
1,4,14,0.043638375
1,4,14,0.043638375
1,4,14,0.043638375
1,4,14,0.043638375
1,4,15,0.11590162500000001
1,4,15,0.11590162500000001
1,4,15,0.11590162500000001
1,4,15,0.11590162500000001
1,4,16,0.465298875
1,4,16,0.465298875
1,4,16,0.465298875
1,4,16,0.465298875
1,4,17,0.0
1,4,17,0.0
1,4,17,0.0
1,4,17,0.0
1,4,18,0.0
1,4,18,0.0
1,4,18,0.0
1,4,18,0.0
1,4,19,0.0
1,4,19,0.0
1,4,19,0.0
1,4,19,0.0
1,4,20,0.0
1,4,20,0.0
1,4,20,0.0
1,4,20,0.0
1,4,21,0.0
1,4,21,0.0
1,4,21,0.0
1,4,21,0.0
1,4,22,0.0
1,4,22,0.0
1,4,22,0.0
1,4,22,0.0
1,4,23,0.0
1,4,23,0.0
1,4,23,0.0
1,4,23,0.0
1,5,0,0.0
1,5,0,0.0
1,5,0,0.0
1,5,0,0.0
1,5,1,0.0
1,5,1,0.0
1,5,1,0.0
1,5,1,0.0
1,5,2,0.0
1,5,2,0.0
1,5,2,0.0
1,5,2,0.0
1,5,3,0.0
1,5,3,0.0
1,5,3,0.0
1,5,3,0.0
1,5,4,0.0
1,5,4,0.0
1,5,4,0.0
1,5,4,0.0
1,5,5,0.0
1,5,5,0.0
1,5,5,0.0
1,5,5,0.0
1,5,6,0.0
1,5,6,0.0
1,5,6,0.0
1,5,6,0.0
1,5,7,0.0
1,5,7,0.0
1,5,7,0.0
1,5,7,0.0
1,5,8,0.32520337499999996
1,5,8,0.32520337499999996
1,5,8,0.32520337499999996
1,5,8,0.32520337499999996
1,5,9,1.13176575
1,5,9,1.13176575
1,5,9,1.13176575
1,5,9,1.13176575
1,5,10,1.6495121249999998
1,5,10,1.6495121249999998
1,5,10,1.6495121249999998
1,5,10,1.6495121249999998
1,5,11,1.96581225
1,5,11,1.96581225
1,5,11,1.96581225
1,5,11,1.96581225
1,5,12,2.0885617499999998
1,5,12,2.0885617499999998
1,5,12,2.0885617499999998
1,5,12,2.0885617499999998
1,5,13,2.0302755
1,5,13,2.0302755
1,5,13,2.0302755
1,5,13,2.0302755
1,5,14,1.3948334999999998
1,5,14,1.3948334999999998
1,5,14,1.3948334999999998
1,5,14,1.3948334999999998
1,5,15,0.7763309999999999
1,5,15,0.7763309999999999
1,5,15,0.7763309999999999
1,5,15,0.7763309999999999
1,5,16,0.458290875
1,5,16,0.458290875
1,5,16,0.458290875
1,5,16,0.458290875
1,5,17,0.0
1,5,17,0.0
1,5,17,0.0
1,5,17,0.0
1,5,18,0.0
1,5,18,0.0
1,5,18,0.0
1,5,18,0.0
1,5,19,0.0
1,5,19,0.0
1,5,19,0.0
1,5,19,0.0
1,5,20,0.0
1,5,20,0.0
1,5,20,0.0
1,5,20,0.0
1,5,21,0.0
1,5,21,0.0
1,5,21,0.0
1,5,21,0.0
1,5,22,0.0
1,5,22,0.0
1,5,22,0.0
1,5,22,0.0
1,5,23,0.0
1,5,23,0.0
1,5,23,0.0
1,5,23,0.0
1,6,0,0.0
1,6,0,0.0
1,6,0,0.0
1,6,0,0.0
1,6,1,0.0
1,6,1,0.0
1,6,1,0.0
1,6,1,0.0
1,6,2,0.0
1,6,2,0.0
1,6,2,0.0
1,6,2,0.0
1,6,3,0.0
1,6,3,0.0
1,6,3,0.0
1,6,3,0.0
1,6,4,0.0
1,6,4,0.0
1,6,4,0.0
1,6,4,0.0
1,6,5,0.0
1,6,5,0.0
1,6,5,0.0
1,6,5,0.0
1,6,6,0.0
1,6,6,0.0
1,6,6,0.0
1,6,6,0.0
1,6,7,0.0
1,6,7,0.0
1,6,7,0.0
1,6,7,0.0
1,6,8,0.0
1,6,8,0.0
1,6,8,0.0
1,6,8,0.0
1,6,9,0.081549375
1,6,9,0.081549375
1,6,9,0.081549375
1,6,9,0.081549375
1,6,10,0.27337125
1,6,10,0.27337125
1,6,10,0.27337125
1,6,10,0.27337125
1,6,11,0.8605725000000002
1,6,11,0.8605725000000002
1,6,11,0.8605725000000002
1,6,11,0.8605725000000002
1,6,12,0.6077703750000001
1,6,12,0.6077703750000001
1,6,12,0.6077703750000001
1,6,12,0.6077703750000001
1,6,13,0.7722450000000001
1,6,13,0.7722450000000001
1,6,13,0.7722450000000001
1,6,13,0.7722450000000001
1,6,14,0.29724825000000005
1,6,14,0.29724825000000005
1,6,14,0.29724825000000005
1,6,14,0.29724825000000005
1,6,15,0.18940762499999997
1,6,15,0.18940762499999997
1,6,15,0.18940762499999997
1,6,15,0.18940762499999997
1,6,16,0.007549874999999999
1,6,16,0.007549874999999999
1,6,16,0.007549874999999999
1,6,16,0.007549874999999999
1,6,17,0.0
1,6,17,0.0
1,6,17,0.0
1,6,17,0.0
1,6,18,0.0
1,6,18,0.0
1,6,18,0.0
1,6,18,0.0
1,6,19,0.0
1,6,19,0.0
1,6,19,0.0
1,6,19,0.0
1,6,20,0.0
1,6,20,0.0
1,6,20,0.0
1,6,20,0.0
1,6,21,0.0
1,6,21,0.0
1,6,21,0.0
1,6,21,0.0
1,6,22,0.0
1,6,22,0.0
1,6,22,0.0
1,6,22,0.0
1,6,23,0.0
1,6,23,0.0
1,6,23,0.0
1,6,23,0.0
1,7,0,0.0
1,7,0,0.0
1,7,0,0.0
1,7,0,0.0
1,7,1,0.0
1,7,1,0.0
1,7,1,0.0
1,7,1,0.0
1,7,2,0.0
1,7,2,0.0
1,7,2,0.0
1,7,2,0.0
1,7,3,0.0
1,7,3,0.0
1,7,3,0.0
1,7,3,0.0
1,7,4,0.0
1,7,4,0.0
1,7,4,0.0
1,7,4,0.0
1,7,5,0.0
1,7,5,0.0
1,7,5,0.0
1,7,5,0.0
1,7,6,0.0
1,7,6,0.0
1,7,6,0.0
1,7,6,0.0
1,7,7,0.0
1,7,7,0.0
1,7,7,0.0
1,7,7,0.0
1,7,8,0.113097375
1,7,8,0.113097375
1,7,8,0.113097375
1,7,8,0.113097375
1,7,9,0.405609
1,7,9,0.405609
1,7,9,0.405609
1,7,9,0.405609
1,7,10,1.117014375
1,7,10,1.117014375
1,7,10,1.117014375
1,7,10,1.117014375
1,7,11,1.36776375
1,7,11,1.36776375
1,7,11,1.36776375
1,7,11,1.36776375
1,7,12,0.642415875
1,7,12,0.642415875
1,7,12,0.642415875
1,7,12,0.642415875
1,7,13,1.2149175
1,7,13,1.2149175
1,7,13,1.2149175
1,7,13,1.2149175
1,7,14,1.2574391249999999
1,7,14,1.2574391249999999
1,7,14,1.2574391249999999
1,7,14,1.2574391249999999
1,7,15,0.743337
1,7,15,0.743337
1,7,15,0.743337
1,7,15,0.743337
1,7,16,0.190399875
1,7,16,0.190399875
1,7,16,0.190399875
1,7,16,0.190399875
1,7,17,0.0
1,7,17,0.0
1,7,17,0.0
1,7,17,0.0
1,7,18,0.0
1,7,18,0.0
1,7,18,0.0
1,7,18,0.0
1,7,19,0.0
1,7,19,0.0
1,7,19,0.0
1,7,19,0.0
1,7,20,0.0
1,7,20,0.0
1,7,20,0.0
1,7,20,0.0
1,7,21,0.0
1,7,21,0.0
1,7,21,0.0
1,7,21,0.0
1,7,22,0.0
1,7,22,0.0
1,7,22,0.0
1,7,22,0.0
1,7,23,0.0
1,7,23,0.0
1,7,23,0.0
1,7,23,0.0
1,8,0,0.0
1,8,0,0.0
1,8,0,0.0
1,8,0,0.0
1,8,1,0.0
1,8,1,0.0
1,8,1,0.0
1,8,1,0.0
1,8,2,0.0
1,8,2,0.0
1,8,2,0.0
1,8,2,0.0
1,8,3,0.0
1,8,3,0.0
1,8,3,0.0
1,8,3,0.0
1,8,4,0.0
1,8,4,0.0
1,8,4,0.0
1,8,4,0.0
1,8,5,0.0
1,8,5,0.0
1,8,5,0.0
1,8,5,0.0
1,8,6,0.0
1,8,6,0.0
1,8,6,0.0
1,8,6,0.0
1,8,7,0.0
1,8,7,0.0
1,8,7,0.0
1,8,7,0.0
1,8,8,0.330690375
1,8,8,0.330690375
1,8,8,0.330690375
1,8,8,0.330690375
1,8,9,1.167918
1,8,9,1.167918
1,8,9,1.167918
1,8,9,1.167918
1,8,10,1.094383125
1,8,10,1.094383125
1,8,10,1.094383125
1,8,10,1.094383125
1,8,11,1.4312381250000001
1,8,11,1.4312381250000001
1,8,11,1.4312381250000001
1,8,11,1.4312381250000001
1,8,12,1.5201078749999999
1,8,12,1.5201078749999999
1,8,12,1.5201078749999999
1,8,12,1.5201078749999999
1,8,13,1.288781625
1,8,13,1.288781625
1,8,13,1.288781625
1,8,13,1.288781625
1,8,14,1.5265530000000003
1,8,14,1.5265530000000003
1,8,14,1.5265530000000003
1,8,14,1.5265530000000003
1,8,15,0.822201
1,8,15,0.822201
1,8,15,0.822201
1,8,15,0.822201
1,8,16,0.635652375
1,8,16,0.635652375
1,8,16,0.635652375
1,8,16,0.635652375
1,8,17,0.0
1,8,17,0.0
1,8,17,0.0
1,8,17,0.0
1,8,18,0.0
1,8,18,0.0
1,8,18,0.0
1,8,18,0.0
1,8,19,0.0
1,8,19,0.0
1,8,19,0.0
1,8,19,0.0
1,8,20,0.0
1,8,20,0.0
1,8,20,0.0
1,8,20,0.0
1,8,21,0.0
1,8,21,0.0
1,8,21,0.0
1,8,21,0.0
1,8,22,0.0
1,8,22,0.0
1,8,22,0.0
1,8,22,0.0
1,8,23,0.0
1,8,23,0.0
1,8,23,0.0
1,8,23,0.0
1,9,0,0.0
1,9,0,0.0
1,9,0,0.0
1,9,0,0.0
1,9,1,0.0
1,9,1,0.0
1,9,1,0.0
1,9,1,0.0
1,9,2,0.0
1,9,2,0.0
1,9,2,0.0
1,9,2,0.0
1,9,3,0.0
1,9,3,0.0
1,9,3,0.0
1,9,3,0.0
1,9,4,0.0
1,9,4,0.0
1,9,4,0.0
1,9,4,0.0
1,9,5,0.0
1,9,5,0.0
1,9,5,0.0
1,9,5,0.0
1,9,6,0.0
1,9,6,0.0
1,9,6,0.0
1,9,6,0.0
1,9,7,0.0
1,9,7,0.0
1,9,7,0.0
1,9,7,0.0
1,9,8,0.0
1,9,8,0.0
1,9,8,0.0
1,9,8,0.0
1,9,9,0.029703749999999994
1,9,9,0.029703749999999994
1,9,9,0.029703749999999994
1,9,9,0.029703749999999994
1,9,10,1.7383211250000001
1,9,10,1.7383211250000001
1,9,10,1.7383211250000001
1,9,10,1.7383211250000001
1,9,11,2.075096625
1,9,11,2.075096625
1,9,11,2.075096625
1,9,11,2.075096625
1,9,12,2.2279597499999997
1,9,12,2.2279597499999997
1,9,12,2.2279597499999997
1,9,12,2.2279597499999997
1,9,13,2.1791906250000004
1,9,13,2.1791906250000004
1,9,13,2.1791906250000004
1,9,13,2.1791906250000004
1,9,14,1.941259875
1,9,14,1.941259875
1,9,14,1.941259875
1,9,14,1.941259875
1,9,15,1.4975947499999998
1,9,15,1.4975947499999998
1,9,15,1.4975947499999998
1,9,15,1.4975947499999998
1,9,16,0.8109869999999999
1,9,16,0.8109869999999999
1,9,16,0.8109869999999999
1,9,16,0.8109869999999999
1,9,17,0.0
1,9,17,0.0
1,9,17,0.0
1,9,17,0.0
1,9,18,0.0
1,9,18,0.0
1,9,18,0.0
1,9,18,0.0
1,9,19,0.0
1,9,19,0.0
1,9,19,0.0
1,9,19,0.0
1,9,20,0.0
1,9,20,0.0
1,9,20,0.0
1,9,20,0.0
1,9,21,0.0
1,9,21,0.0
1,9,21,0.0
1,9,21,0.0
1,9,22,0.0
1,9,22,0.0
1,9,22,0.0
1,9,22,0.0
1,9,23,0.0
1,9,23,0.0
1,9,23,0.0
1,9,23,0.0
1,10,0,0.0
1,10,0,0.0
1,10,0,0.0
1,10,0,0.0
1,10,1,0.0
1,10,1,0.0
1,10,1,0.0
1,10,1,0.0
1,10,2,0.0
1,10,2,0.0
1,10,2,0.0
1,10,2,0.0
1,10,3,0.0
1,10,3,0.0
1,10,3,0.0
1,10,3,0.0
1,10,4,0.0
1,10,4,0.0
1,10,4,0.0
1,10,4,0.0
1,10,5,0.0
1,10,5,0.0
1,10,5,0.0
1,10,5,0.0
1,10,6,0.0
1,10,6,0.0
1,10,6,0.0
1,10,6,0.0
1,10,7,0.0
1,10,7,0.0
1,10,7,0.0
1,10,7,0.0
1,10,8,0.36990675
1,10,8,0.36990675
1,10,8,0.36990675
1,10,8,0.36990675
1,10,9,1.1959575
1,10,9,1.1959575
1,10,9,1.1959575
1,10,9,1.1959575
1,10,10,1.7275627500000001
1,10,10,1.7275627500000001
1,10,10,1.7275627500000001
1,10,10,1.7275627500000001
1,10,11,2.042103
1,10,11,2.042103
1,10,11,2.042103
1,10,11,2.042103
1,10,12,2.1686493749999998
1,10,12,2.1686493749999998
1,10,12,2.1686493749999998
1,10,12,2.1686493749999998
1,10,13,2.116467
1,10,13,2.116467
1,10,13,2.116467
1,10,13,2.116467
1,10,14,1.875856125
1,10,14,1.875856125
1,10,14,1.875856125
1,10,14,1.875856125
1,10,15,1.438969875
1,10,15,1.438969875
1,10,15,1.438969875
1,10,15,1.438969875
1,10,16,0.7888620000000001
1,10,16,0.7888620000000001
1,10,16,0.7888620000000001
1,10,16,0.7888620000000001
1,10,17,0.0
1,10,17,0.0
1,10,17,0.0
1,10,17,0.0
1,10,18,0.0
1,10,18,0.0
1,10,18,0.0
1,10,18,0.0
1,10,19,0.0
1,10,19,0.0
1,10,19,0.0
1,10,19,0.0
1,10,20,0.0
1,10,20,0.0
1,10,20,0.0
1,10,20,0.0
1,10,21,0.0
1,10,21,0.0
1,10,21,0.0
1,10,21,0.0
1,10,22,0.0
1,10,22,0.0
1,10,22,0.0
1,10,22,0.0
1,10,23,0.0
1,10,23,0.0
1,10,23,0.0
1,10,23,0.0
1,11,0,0.0
1,11,0,0.0
1,11,0,0.0
1,11,0,0.0
1,11,1,0.0
1,11,1,0.0
1,11,1,0.0
1,11,1,0.0
1,11,2,0.0
1,11,2,0.0
1,11,2,0.0
1,11,2,0.0
1,11,3,0.0
1,11,3,0.0
1,11,3,0.0
1,11,3,0.0
1,11,4,0.0
1,11,4,0.0
1,11,4,0.0
1,11,4,0.0
1,11,5,0.0
1,11,5,0.0
1,11,5,0.0
1,11,5,0.0
1,11,6,0.0
1,11,6,0.0
1,11,6,0.0
1,11,6,0.0
1,11,7,0.0
1,11,7,0.0
1,11,7,0.0
1,11,7,0.0
1,11,8,0.029715750000000003
1,11,8,0.029715750000000003
1,11,8,0.029715750000000003
1,11,8,0.029715750000000003
1,11,9,0.13722525000000002
1,11,9,0.13722525000000002
1,11,9,0.13722525000000002
1,11,9,0.13722525000000002
1,11,10,0.711315375
1,11,10,0.711315375
1,11,10,0.711315375
1,11,10,0.711315375
1,11,11,0.630676875
1,11,11,0.630676875
1,11,11,0.630676875
1,11,11,0.630676875
1,11,12,0.65523825
1,11,12,0.65523825
1,11,12,0.65523825
1,11,12,0.65523825
1,11,13,0.67111725
1,11,13,0.67111725
1,11,13,0.67111725
1,11,13,0.67111725
1,11,14,0.1417485
1,11,14,0.1417485
1,11,14,0.1417485
1,11,14,0.1417485
1,11,15,0.237481875
1,11,15,0.237481875
1,11,15,0.237481875
1,11,15,0.237481875
1,11,16,0.137711625
1,11,16,0.137711625
1,11,16,0.137711625
1,11,16,0.137711625
1,11,17,0.0
1,11,17,0.0
1,11,17,0.0
1,11,17,0.0
1,11,18,0.0
1,11,18,0.0
1,11,18,0.0
1,11,18,0.0
1,11,19,0.0
1,11,19,0.0
1,11,19,0.0
1,11,19,0.0
1,11,20,0.0
1,11,20,0.0
1,11,20,0.0
1,11,20,0.0
1,11,21,0.0
1,11,21,0.0
1,11,21,0.0
1,11,21,0.0
1,11,22,0.0
1,11,22,0.0
1,11,22,0.0
1,11,22,0.0
1,11,23,0.0
1,11,23,0.0
1,11,23,0.0
1,11,23,0.0
1,12,0,0.0
1,12,0,0.0
1,12,0,0.0
1,12,0,0.0
1,12,1,0.0
1,12,1,0.0
1,12,1,0.0
1,12,1,0.0
1,12,2,0.0
1,12,2,0.0
1,12,2,0.0
1,12,2,0.0
1,12,3,0.0
1,12,3,0.0
1,12,3,0.0
1,12,3,0.0
1,12,4,0.0
1,12,4,0.0
1,12,4,0.0
1,12,4,0.0
1,12,5,0.0
1,12,5,0.0
1,12,5,0.0
1,12,5,0.0
1,12,6,0.0
1,12,6,0.0
1,12,6,0.0
1,12,6,0.0
1,12,7,0.0
1,12,7,0.0
1,12,7,0.0
1,12,7,0.0
1,12,8,0.0
1,12,8,0.0
1,12,8,0.0
1,12,8,0.0
1,12,9,0.11339887499999998
1,12,9,0.11339887499999998
1,12,9,0.11339887499999998
1,12,9,0.11339887499999998
1,12,10,0.030392625
1,12,10,0.030392625
1,12,10,0.030392625
1,12,10,0.030392625
1,12,11,0.3264975
1,12,11,0.3264975
1,12,11,0.3264975
1,12,11,0.3264975
1,12,12,0.120012
1,12,12,0.120012
1,12,12,0.120012
1,12,12,0.120012
1,12,13,0.27393825
1,12,13,0.27393825
1,12,13,0.27393825
1,12,13,0.27393825
1,12,14,0.22412362500000002
1,12,14,0.22412362500000002
1,12,14,0.22412362500000002
1,12,14,0.22412362500000002
1,12,15,0.315853875
1,12,15,0.315853875
1,12,15,0.315853875
1,12,15,0.315853875
1,12,16,0.051605625
1,12,16,0.051605625
1,12,16,0.051605625
1,12,16,0.051605625
1,12,17,0.0
1,12,17,0.0
1,12,17,0.0
1,12,17,0.0
1,12,18,0.0
1,12,18,0.0
1,12,18,0.0
1,12,18,0.0
1,12,19,0.0
1,12,19,0.0
1,12,19,0.0
1,12,19,0.0
1,12,20,0.0
1,12,20,0.0
1,12,20,0.0
1,12,20,0.0
1,12,21,0.0
1,12,21,0.0
1,12,21,0.0
1,12,21,0.0
1,12,22,0.0
1,12,22,0.0
1,12,22,0.0
1,12,22,0.0
1,12,23,0.0
1,12,23,0.0
1,12,23,0.0
1,12,23,0.0
1,13,0,0.0
1,13,0,0.0
1,13,0,0.0
1,13,0,0.0
1,13,1,0.0
1,13,1,0.0
1,13,1,0.0
1,13,1,0.0
1,13,2,0.0
1,13,2,0.0
1,13,2,0.0
1,13,2,0.0
1,13,3,0.0
1,13,3,0.0
1,13,3,0.0
1,13,3,0.0
1,13,4,0.0
1,13,4,0.0
1,13,4,0.0
1,13,4,0.0
1,13,5,0.0
1,13,5,0.0
1,13,5,0.0
1,13,5,0.0
1,13,6,0.0
1,13,6,0.0
1,13,6,0.0
1,13,6,0.0
1,13,7,0.0
1,13,7,0.0
1,13,7,0.0
1,13,7,0.0
1,13,8,0.004210874999999999
1,13,8,0.004210874999999999
1,13,8,0.004210874999999999
1,13,8,0.004210874999999999
1,13,9,0.252741375
1,13,9,0.252741375
1,13,9,0.252741375
1,13,9,0.252741375
1,13,10,0.314083875
1,13,10,0.314083875
1,13,10,0.314083875
1,13,10,0.314083875
1,13,11,0.346592625
1,13,11,0.346592625
1,13,11,0.346592625
1,13,11,0.346592625
1,13,12,0.74520075
1,13,12,0.74520075
1,13,12,0.74520075
1,13,12,0.74520075
1,13,13,0.774847875
1,13,13,0.774847875
1,13,13,0.774847875
1,13,13,0.774847875
1,13,14,0.743873625
1,13,14,0.743873625
1,13,14,0.743873625
1,13,14,0.743873625
1,13,15,0.46930649999999996
1,13,15,0.46930649999999996
1,13,15,0.46930649999999996
1,13,15,0.46930649999999996
1,13,16,0.056652375000000005
1,13,16,0.056652375000000005
1,13,16,0.056652375000000005
1,13,16,0.056652375000000005
1,13,17,0.0
1,13,17,0.0
1,13,17,0.0
1,13,17,0.0
1,13,18,0.0
1,13,18,0.0
1,13,18,0.0
1,13,18,0.0
1,13,19,0.0
1,13,19,0.0
1,13,19,0.0
1,13,19,0.0
1,13,20,0.0
1,13,20,0.0
1,13,20,0.0
1,13,20,0.0
1,13,21,0.0
1,13,21,0.0
1,13,21,0.0
1,13,21,0.0
1,13,22,0.0
1,13,22,0.0
1,13,22,0.0
1,13,22,0.0
1,13,23,0.0
1,13,23,0.0
1,13,23,0.0
1,13,23,0.0
1,14,0,0.0
1,14,0,0.0
1,14,0,0.0
1,14,0,0.0
1,14,1,0.0
1,14,1,0.0
