population_size,generations,crossover_rate,mutation_rate,"start_time(month,day,hr)",soc_arrival,soc_target,soh_initial,b_max,r_cmax,r_dmin,energy_cost_model,p_load,p_pv,energy_buying_costs,energy_selling_costs,home_size,home_id,pv_size,nsga_net_load,nsga_solution,nsga_total_cost,nsga_energy_cost,nsga_batt_deg_cost,nsga_socs,nsga_sohs,nsga_dods,no_v2g_charging_schedule,no_v2g_total_cost,no_v2g_energy_cost,no_v2g_batt_deg_cost,no_v2g_socs,no_v2g_sohs,no_v2g_dods,rulebased_charging_schedule,rulebased_total_cost,rulebased_energy_cost,rulebased_batt_deg_cost,rulebased_socs,rulebased_sohs,rulebased_dods,rulebased_net_load,duration_of_experiment
150,200,0.85,0.07,"1,7,0",0.440061475,0.8,0.908760845,60,2.75,-2.75,ToU,"[0.5294 0.5225 0.5252 0.529  0.5633 0.5948 0.6332 0.6782 0.6986 0.715
 0.731  0.7472 0.7633 0.781  0.7992 0.8178 0.8309 0.8431 0.8551 0.8668
 0.9355 1.138  1.0625 1.0137]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798
 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798
 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798]","[0.070384 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384
 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384
 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384]",med,1907,8,"[np.float64(1.6163296343078608), np.float64(3.1101365608020037), np.float64(1.6871554074884165), np.float64(-0.1887138961812861), np.float64(1.9690914205075516), np.float64(1.654924236103043), np.float64(0.652211406828023), np.float64(1.3463581708660015), np.float64(1.758454684016363), np.float64(2.291209699544418), np.float64(2.3384683553348897), np.float64(1.2307313812488068), np.float64(1.9645084385573504), np.float64(3.4065035987952155), np.float64(1.0463105701942679), np.float64(-0.8840329673382735), np.float64(3.0612898297224307), np.float64(1.9395794011789207), np.float64(1.7132259727608967), np.float64(1.3783428796573791), np.float64(1.1388635744972153), np.float64(3.6681402284636526), np.float64(1.5290982066718508), np.float64(-1.3237999999999999)]","[ 1.07606034  2.5617602   1.15033585 -0.84436929  1.39173351  1.04952299
  0.01882129  0.66147659  1.04925614  1.5604476   1.59139367  0.47869607
  1.18919635  2.59924856  0.24463946 -2.00215643  2.20808593  1.08551461
  0.84954471  0.50642745  0.20132994  2.50483883  0.46193222 -2.75      ]",3.4210241798887284,3.394593588748986,0.026430591,"[0.44006148 0.45799581 0.50069182 0.51986408 0.50579126 0.52898682
 0.54647887 0.54679256 0.55781717 0.57530477 0.60131223 0.62783546
 0.63581372 0.65563366 0.69895447 0.7030318  0.66966252 0.70646396
 0.72455587 0.73871494 0.7471554  0.7505109  0.79225821 0.79995709]","[0.90876085 0.90876085 0.90876085 0.90876085 0.90868204 0.90868204
 0.90868204 0.90868204 0.90868204 0.90868204 0.90868204 0.90868204
 0.90868204 0.90868204 0.90868204 0.90868204 0.90864371 0.90864371
 0.90864371 0.90864371 0.90864371 0.90864371 0.90864371 0.90864371]","[0.55993852 0.54200419 0.49930818 0.48013592 0.49420874 0.47101318
 0.45352113 0.45320744 0.44218283 0.42469523 0.39868777 0.37216454
 0.36418628 0.34436634 0.30104553 0.2969682  0.33033748 0.29353604
 0.27544413 0.26128506 0.2528446  0.2494891  0.20774179 0.20004291]","[2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3.5540860251111117,3.5540860251111117,0,"[0.44006148 0.48589481 0.53172814 0.57756148 0.62339481 0.66922814
 0.71506148 0.76089481 0.80672814 0.80672814 0.80672814 0.80672814
 0.80672814 0.80672814 0.80672814 0.80672814 0.80672814 0.80672814
 0.80672814 0.80672814 0.80672814 0.80672814 0.80672814 0.80672814]","[0.9087608451755681, 0.9087608451755681, 0.9087608451755681, 0.9087608451755681, 0.9087608451755681, 0.9087608451755681, 0.9087608451755681, 0.9087608451755681, 0.9087608451755681, 0.9087608451755681, 0.9087608451755681, 0.9087608451755681, 0.9087608451755681, 0.9087608451755681, 0.9087608451755681, 0.9087608451755681, 0.9087608451755681, 0.9087608451755681, 0.9087608451755681, 0.9087608451755681, 0.9087608451755681, 0.9087608451755681, 0.9087608451755681, 0.9087608451755681]","[0.55993852 0.51410519 0.46827186 0.42243852 0.37660519 0.33077186
 0.28493852 0.23910519 0.19327186 0.19327186 0.19327186 0.19327186
 0.19327186 0.19327186 0.19327186 0.19327186 0.19327186 0.19327186
 0.19327186 0.19327186 0.19327186 0.19327186 0.19327186 0.19327186]","[2.75, 2.75, 2.75, 2.75, 2.75, 2.75, -2.75, 2.75, -2.75, 2.75, -2.75, 2.75, -2.75, 2.75, -2.75, 2.75, -2.75, 2.75, -2.75, 2.75, -2.75, 2.75, -2.75, 2.75]",3.738717907950248,3.655490404533333,0.083227503,"[0.44006148 0.48589481 0.53172814 0.57756148 0.62339481 0.66922814
 0.71506148 0.66922814 0.71506148 0.66922814 0.71506148 0.66922814
 0.71506148 0.66922814 0.71506148 0.66922814 0.71506148 0.66922814
 0.71506148 0.66922814 0.71506148 0.66922814 0.71506148 0.66922814]","[0.90876085 0.90876085 0.90876085 0.90876085 0.90876085 0.90876085
 0.90876085 0.90871461 0.90871461 0.90866837 0.90866837 0.90862213
 0.90862213 0.9085759  0.9085759  0.90852966 0.90852966 0.90848342
 0.90848342 0.90843718 0.90843718 0.90839095 0.90839095 0.90834471]","[0.55993852 0.51410519 0.46827186 0.42243852 0.37660519 0.33077186
 0.28493852 0.33077186 0.28493852 0.33077186 0.28493852 0.33077186
 0.28493852 0.33077186 0.28493852 0.33077186 0.28493852 0.33077186
 0.28493852 0.33077186 0.28493852 0.33077186 0.28493852 0.33077186]","[np.float64(-3.3071777777777775), np.float64(-3.3002777777777776), np.float64(-3.3029777777777776), np.float64(-3.3067777777777776), np.float64(-3.3410777777777776), np.float64(-3.372577777777778), np.float64(-1.7043), np.float64(-3.4559777777777776), np.float64(-1.6389), np.float64(-3.4927777777777775), np.float64(-1.6065), np.float64(-3.5249777777777775), np.float64(-1.5741999999999998), np.float64(-3.558777777777778), np.float64(-1.5383), np.float64(-3.5955777777777778), np.float64(-1.5066), np.float64(-3.6208777777777774), np.float64(-1.4824), np.float64(-3.6445777777777777), np.float64(-1.402), np.float64(-3.9157777777777776), np.float64(-1.275), np.float64(-3.7914777777777777)]",0:00:00
150,200,0.85,0.07,"1,7,0",0.60776699,0.8,0.9258832863972548,70,2.75,-2.75,ToU,"[0.5294 0.5225 0.5252 0.529  0.5633 0.5948 0.6332 0.6782 0.6986 0.715
 0.731  0.7472 0.7633 0.781  0.7992 0.8178 0.8309 0.8431 0.8551 0.8668
 0.9355 1.138  1.0625 1.0137]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798
 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798
 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798]","[0.070384 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384
 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384
 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384]",med,1907,8,"[np.float64(0.677737010796627), np.float64(0.5829419023626786), np.float64(1.2663521930028603), np.float64(-1.1743495046468677), np.float64(0.609435636316451), np.float64(2.4095708208885576), np.float64(1.4445685286961398), np.float64(-0.08429923524202665), np.float64(1.6550851424587383), np.float64(3.260559974039082), np.float64(2.586009654944988), np.float64(2.9931455087868795), np.float64(2.273877068420253), np.float64(2.243761437449084), np.float64(2.0329909045170225), np.float64(0.8715735049450436), np.float64(0.40387413717610665), np.float64(3.256656357599229), np.float64(-0.6926660580576354), np.float64(-0.026675155162957598), np.float64(0.998674798702381), np.float64(2.8500585445940656), np.float64(1.3018416158321773), np.float64(-1.3237999999999999)]","[ 0.14685364  0.05983748  0.73374067 -2.00394059  0.04567428  1.79662311
  0.80325484 -0.89705792  0.94692029  2.52010437  1.83645956  2.22348605
  1.4954713   1.44813382  1.221453    0.05323577 -0.50238337  2.38942079
 -1.82090124 -1.05114724  0.06254305  1.69493796  0.2369482  -2.75      ]",2.763460393180576,2.734179338900007,0.029281054,"[0.60776699 0.6098649  0.61071972 0.62120173 0.59257401 0.5932265
 0.61889254 0.63036761 0.6175525  0.63107993 0.66708142 0.69331656
 0.72508064 0.74644452 0.76713215 0.78458147 0.78534199 0.77816508
 0.81229966 0.78628679 0.7712704  0.77216387 0.79637727 0.79976224]","[0.92588329 0.92588329 0.92588329 0.92588329 0.92582916 0.92582916
 0.92582916 0.92582916 0.9257799  0.9257799  0.9257799  0.9257799
 0.9257799  0.9257799  0.9257799  0.9257799  0.9257799  0.92577057
 0.92577057 0.92575686 0.92574955 0.92574955 0.92574955 0.92574955]","[0.39223301 0.3901351  0.38928028 0.37879827 0.40742599 0.4067735
 0.38110746 0.36963239 0.3824475  0.36892007 0.33291858 0.30668344
 0.27491936 0.25355548 0.23286785 0.21541853 0.21465801 0.22183492
 0.18770034 0.21371321 0.2287296  0.22783613 0.20362273 0.20023776]","[2.75, 2.75, 2.75, 2.75, 2.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.820919358444444,2.820919358444444,0,"[0.60776699 0.6470527  0.68633842 0.72562413 0.76490985 0.80419556
 0.80419556 0.80419556 0.80419556 0.80419556 0.80419556 0.80419556
 0.80419556 0.80419556 0.80419556 0.80419556 0.80419556 0.80419556
 0.80419556 0.80419556 0.80419556 0.80419556 0.80419556 0.80419556]","[0.9258832863972548, 0.9258832863972548, 0.9258832863972548, 0.9258832863972548, 0.9258832863972548, 0.9258832863972548, 0.9258832863972548, 0.9258832863972548, 0.9258832863972548, 0.9258832863972548, 0.9258832863972548, 0.9258832863972548, 0.9258832863972548, 0.9258832863972548, 0.9258832863972548, 0.9258832863972548, 0.9258832863972548, 0.9258832863972548, 0.9258832863972548, 0.9258832863972548, 0.9258832863972548, 0.9258832863972548, 0.9258832863972548, 0.9258832863972548]","[0.39223301 0.3529473  0.31366158 0.27437587 0.23509015 0.19580444
 0.19580444 0.19580444 0.19580444 0.19580444 0.19580444 0.19580444
 0.19580444 0.19580444 0.19580444 0.19580444 0.19580444 0.19580444
 0.19580444 0.19580444 0.19580444 0.19580444 0.19580444 0.19580444]","[2.75, 2.75, 2.75, -2.75, 2.75, -2.75, 2.75, -2.75, 2.75, -2.75, 2.75, -2.75, 2.75, -2.75, 2.75, -2.75, 2.75, -2.75, 2.75, -2.75, 2.75, -2.75, 2.75, -2.75]",2.905464981802836,2.8127638079555557,0.092701174,"[0.60776699 0.6470527  0.68633842 0.72562413 0.68633842 0.72562413
 0.68633842 0.72562413 0.68633842 0.72562413 0.68633842 0.72562413
 0.68633842 0.72562413 0.68633842 0.72562413 0.68633842 0.72562413
 0.68633842 0.72562413 0.68633842 0.72562413 0.68633842 0.72562413]","[0.92588329 0.92588329 0.92588329 0.92588329 0.92584115 0.92584115
 0.92579901 0.92579901 0.92575688 0.92575688 0.92571474 0.92571474
 0.9256726  0.9256726  0.92563047 0.92563047 0.92558833 0.92558833
 0.92554619 0.92554619 0.92550405 0.92550405 0.92546192 0.92546192]","[0.39223301 0.3529473  0.31366158 0.27437587 0.31366158 0.27437587
 0.31366158 0.27437587 0.31366158 0.27437587 0.31366158 0.27437587
 0.31366158 0.27437587 0.31366158 0.27437587 0.31366158 0.27437587
 0.31366158 0.27437587 0.31366158 0.27437587 0.31366158 0.27437587]","[np.float64(-3.3071777777777775), np.float64(-3.3002777777777776), np.float64(-3.3029777777777776), np.float64(-1.8085), np.float64(-3.3410777777777776), np.float64(-1.7427), np.float64(-3.4109777777777777), np.float64(-1.6593), np.float64(-3.4763777777777776), np.float64(-1.6225), np.float64(-3.5087777777777776), np.float64(-1.5903), np.float64(-3.5410777777777778), np.float64(-1.5564999999999998), np.float64(-3.5769777777777776), np.float64(-1.5196999999999998), np.float64(-3.6086777777777774), np.float64(-1.4944), np.float64(-3.632877777777778), np.float64(-1.4707), np.float64(-3.713277777777778), np.float64(-1.1995), np.float64(-3.8402777777777777), np.float64(-1.3237999999999999)]",00:00.0
150,200,0.85,0.07,"1,7,0",0.9458703756811012,0.8,0.9443797702762484,80,2.75,-2.75,ToU,"[0.5294 0.5225 0.5252 0.529  0.5633 0.5948 0.6332 0.6782 0.6986 0.715
 0.731  0.7472 0.7633 0.781  0.7992 0.8178 0.8309 0.8431 0.8551 0.8668
 0.9355 1.138  1.0625 1.0137]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798
 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798
 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798]","[0.070384 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384
 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384
 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384]",med,1907,8,"[np.float64(0.8864189988871436), np.float64(-1.4723684652221039), np.float64(0.216845010384288), np.float64(-0.1272439930120408), np.float64(0.6022954494448879), np.float64(2.837065250824959), np.float64(-0.6714177853497161), np.float64(2.3412219757577444), np.float64(1.9589014265029827), np.float64(0.5294481654948447), np.float64(-0.9429030555885346), np.float64(-1.4143268614513649), np.float64(1.314888119379122), np.float64(-1.2117786972958968), np.float64(0.23239122572669135), np.float64(-0.13592879788308354), np.float64(1.6847319614955714), np.float64(0.8541968424901238), np.float64(-0.08175110132696195), np.float64(0.2508978384208955), np.float64(-0.5839891156971664), np.float64(0.6506892496649666), np.float64(0.6274245720599292), np.float64(-1.2999769206194833)]","[ 0.35344881 -2.34690408 -0.36277058 -0.77205176  0.03860549  2.2198426
 -1.53484445  1.64639176  1.24769841 -0.21829628 -1.96929771 -2.54297278
  0.54607224 -2.34444553 -0.66683385 -1.12203388  0.84529364  0.01098587
 -1.10217777 -0.72459078 -1.78763425 -0.57330677 -0.51185344 -2.72197285]",0.7752882004760813,0.7596253247913465,0.015662876,"[0.94587038 0.95028849 0.92095218 0.91641755 0.90676691 0.90724947
 0.93499751 0.91581195 0.93639185 0.95198808 0.94925937 0.92464315
 0.89285599 0.8996819  0.87037633 0.8620409  0.84801548 0.85858165
 0.85871897 0.84494175 0.83588437 0.81353894 0.80637261 0.79997444]","[0.94437977 0.94437977 0.94437567 0.94437156 0.94436746 0.94436746
 0.94436746 0.94436335 0.94436335 0.94436335 0.94435925 0.94435515
 0.94435104 0.94435104 0.94434694 0.94434284 0.94433861 0.94433861
 0.94433861 0.94433389 0.94432939 0.9443236  0.94431812 0.94431149]","[0.05412962 0.04971151 0.07904782 0.08358245 0.09323309 0.09275053
 0.06500249 0.08418805 0.06360815 0.04801192 0.05074063 0.07535685
 0.10714401 0.1003181  0.12962367 0.1379591  0.15198452 0.14141835
 0.14128103 0.15505825 0.16411563 0.18646106 0.19362739 0.20002556]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.5989749140000002,1.5989749140000002,0,"[0.94587038 0.94587038 0.94587038 0.94587038 0.94587038 0.94587038
 0.94587038 0.94587038 0.94587038 0.94587038 0.94587038 0.94587038
 0.94587038 0.94587038 0.94587038 0.94587038 0.94587038 0.94587038
 0.94587038 0.94587038 0.94587038 0.94587038 0.94587038 0.94587038]","[0.9443797702762485, 0.9443797702762485, 0.9443797702762485, 0.9443797702762485, 0.9443797702762485, 0.9443797702762485, 0.9443797702762485, 0.9443797702762485, 0.9443797702762485, 0.9443797702762485, 0.9443797702762485, 0.9443797702762485, 0.9443797702762485, 0.9443797702762485, 0.9443797702762485, 0.9443797702762485, 0.9443797702762485, 0.9443797702762485, 0.9443797702762485, 0.9443797702762485, 0.9443797702762485, 0.9443797702762485, 0.9443797702762485, 0.9443797702762485]","[0.05412962 0.05412962 0.05412962 0.05412962 0.05412962 0.05412962
 0.05412962 0.05412962 0.05412962 0.05412962 0.05412962 0.05412962
 0.05412962 0.05412962 0.05412962 0.05412962 0.05412962 0.05412962
 0.05412962 0.05412962 0.05412962 0.05412962 0.05412962 0.05412962]","[-2.75, -2.75, -2.75, -2.75, -2.75, -2.75, -2.75, -2.75, 2.75, -2.75, 2.75, -2.75, 2.75, -2.75, 2.75, -2.75, 2.75, -2.75, 2.75, -2.75, 2.75, -2.75, 2.75, -2.75]",0.8053078295233218,0.7194020979111113,0.085905732,"[0.94587038 0.91149538 0.87712038 0.84274538 0.80837038 0.77399538
 0.73962038 0.70524538 0.67087038 0.70524538 0.67087038 0.70524538
 0.67087038 0.70524538 0.67087038 0.70524538 0.67087038 0.70524538
 0.67087038 0.70524538 0.67087038 0.70524538 0.67087038 0.70524538]","[0.94437977 0.94437567 0.94437156 0.94436746 0.94436264 0.94435609
 0.94434629 0.94432955 0.94430239 0.94430239 0.94425837 0.94425837
 0.94421435 0.94421435 0.94417033 0.94417033 0.94412632 0.94412632
 0.9440823  0.9440823  0.94403828 0.94403828 0.94399426 0.94399426]","[0.05412962 0.08850462 0.12287962 0.15725462 0.19162962 0.22600462
 0.26037962 0.29475462 0.32912962 0.29475462 0.32912962 0.29475462
 0.32912962 0.29475462 0.32912962 0.29475462 0.32912962 0.29475462
 0.32912962 0.29475462 0.32912962 0.29475462 0.32912962 0.29475462]","[np.float64(-1.8081), np.float64(-1.815), np.float64(-1.8123), np.float64(-1.8085), np.float64(-1.7742), np.float64(-1.7427), np.float64(-1.7043), np.float64(-1.6593), np.float64(-3.4763777777777776), np.float64(-1.6225), np.float64(-3.5087777777777776), np.float64(-1.5903), np.float64(-3.5410777777777778), np.float64(-1.5564999999999998), np.float64(-3.5769777777777776), np.float64(-1.5196999999999998), np.float64(-3.6086777777777774), np.float64(-1.4944), np.float64(-3.632877777777778), np.float64(-1.4707), np.float64(-3.713277777777778), np.float64(-1.1995), np.float64(-3.8402777777777777), np.float64(-1.3237999999999999)]",00:00.0
150,200,0.85,0.07,"1,7,0",0.890776699,0.8,0.8806839044266561,90,2.75,-2.75,ToU,"[0.5294 0.5225 0.5252 0.529  0.5633 0.5948 0.6332 0.6782 0.6986 0.715
 0.731  0.7472 0.7633 0.781  0.7992 0.8178 0.8309 0.8431 0.8551 0.8668
 0.9355 1.138  1.0625 1.0137]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798
 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798
 0.08798 0.08798 0.08798 0.08798 0.08798 0.08798]","[0.070384 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384
 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384
 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384 0.070384]",med,1907,8,"[np.float64(1.2710163077216272), np.float64(0.6084695359132997), np.float64(-1.2917502590312826), np.float64(0.5945381673812471), np.float64(0.02135130280592412), np.float64(0.010987535163225925), np.float64(0.6024428679154907), np.float64(-0.3209391784168001), np.float64(0.06652309236215559), np.float64(-0.7930370466267506), np.float64(0.3894004781921009), np.float64(1.3884235536580927), np.float64(-0.5263744960693518), np.float64(0.7946522627401373), np.float64(0.2461533928093329), np.float64(-0.0627403363275717), np.float64(3.0870260318771594), np.float64(1.7940096168909303), np.float64(0.481850231113754), np.float64(-0.046298464479962664), np.float64(1.0140998602677005), np.float64(0.49881568502325646), np.float64(1.1731361301384022), np.float64(-0.9041704291756394)]","[ 0.73420014  0.08510984 -2.13758854  0.06488279 -0.6375867  -0.68683819
 -0.03618486 -1.17545786 -0.74361989 -1.77416123 -0.40188179  0.63481132
 -1.51726411  0.01351574 -0.65064307 -1.03592981  2.23356477  0.94140052
 -0.43911738 -1.07423349  0.07781386 -0.75198155  0.10952977 -2.25631815]",0.9753671332821016,0.957807281,0.017559852,"[0.8907767  0.89893448 0.89988014 0.87612916 0.87685008 0.86976578
 0.86213425 0.86173219 0.84867155 0.84040911 0.8206962  0.81623085
 0.82328431 0.80642582 0.806576   0.79934663 0.7878363  0.81265368
 0.82311369 0.81823461 0.80629868 0.80716328 0.79880793 0.80002492]","[0.8806839  0.8806839  0.8806839  0.8806798  0.8806798  0.8806757
 0.88067159 0.88066749 0.88066296 0.88065863 0.88065315 0.88064801
 0.88064801 0.88064085 0.88064085 0.88063368 0.88062619 0.88062619
 0.88062619 0.88061959 0.8806132  0.8806132  0.88060594 0.88060594]","[0.1092233  0.10106552 0.10011986 0.12387084 0.12314992 0.13023422
 0.13786575 0.13826781 0.15132845 0.15959089 0.1793038  0.18376915
 0.17671569 0.19357418 0.193424   0.20065337 0.2121637  0.18734632
 0.17688631 0.18176539 0.19370132 0.19283672 0.20119207 0.19997508]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.5989749140000002,1.5989749140000002,0,"[0.8907767 0.8907767 0.8907767 0.8907767 0.8907767 0.8907767 0.8907767
 0.8907767 0.8907767 0.8907767 0.8907767 0.8907767 0.8907767 0.8907767
 0.8907767 0.8907767 0.8907767 0.8907767 0.8907767 0.8907767 0.8907767
 0.8907767 0.8907767 0.8907767]","[0.8806839044266561, 0.8806839044266561, 0.8806839044266561, 0.8806839044266561, 0.8806839044266561, 0.8806839044266561, 0.8806839044266561, 0.8806839044266561, 0.8806839044266561, 0.8806839044266561, 0.8806839044266561, 0.8806839044266561, 0.8806839044266561, 0.8806839044266561, 0.8806839044266561, 0.8806839044266561, 0.8806839044266561, 0.8806839044266561, 0.8806839044266561, 0.8806839044266561, 0.8806839044266561, 0.8806839044266561, 0.8806839044266561, 0.8806839044266561]","[0.1092233 0.1092233 0.1092233 0.1092233 0.1092233 0.1092233 0.1092233
 0.1092233 0.1092233 0.1092233 0.1092233 0.1092233 0.1092233 0.1092233
 0.1092233 0.1092233 0.1092233 0.1092233 0.1092233 0.1092233 0.1092233
 0.1092233 0.1092233 0.1092233]","[-2.75, -2.75, -2.75, -2.75, -2.75, -2.75, -2.75, 2.75, -2.75, 2.75, -2.75, 2.75, -2.75, 2.75, -2.75, 2.75, -2.75, 2.75, -2.75, 2.75, -2.75, 2.75, -2.75, 2.75]",1.227230224200062,1.144584608,0.082645616,"[0.8907767  0.86022114 0.82966559 0.79911003 0.76855448 0.73799892
 0.70744337 0.67688781 0.70744337 0.67688781 0.70744337 0.67688781
 0.70744337 0.67688781 0.70744337 0.67688781 0.70744337 0.67688781
 0.70744337 0.67688781 0.70744337 0.67688781 0.70744337 0.67688781]","[0.8806839  0.8806798  0.8806757  0.88067026 0.88066308 0.88065247
 0.8806353  0.88060884 0.88060884 0.88056657 0.88056657 0.8805243
 0.8805243  0.88048203 0.88048203 0.88043976 0.88043976 0.88039749
 0.88039749 0.88035522 0.88035522 0.88031295 0.88031295 0.88027068]","[0.1092233  0.13977886 0.17033441 0.20088997 0.23144552 0.26200108
 0.29255663 0.32311219 0.29255663 0.32311219 0.29255663 0.32311219
 0.29255663 0.32311219 0.29255663 0.32311219 0.29255663 0.32311219
 0.29255663 0.32311219 0.29255663 0.32311219 0.29255663 0.32311219]","[np.float64(-1.8081), np.float64(-1.815), np.float64(-1.8123), np.float64(-1.8085), np.float64(-1.7742), np.float64(-1.7427), np.float64(-1.7043), np.float64(-3.4559777777777776), np.float64(-1.6389), np.float64(-3.4927777777777775), np.float64(-1.6065), np.float64(-3.5249777777777775), np.float64(-1.5741999999999998), np.float64(-3.558777777777778), np.float64(-1.5383), np.float64(-3.5955777777777778), np.float64(-1.5066), np.float64(-3.6208777777777774), np.float64(-1.4824), np.float64(-3.6445777777777777), np.float64(-1.402), np.float64(-3.9157777777777776), np.float64(-1.275), np.float64(-3.7914777777777777)]",0:00:00
