month,day,hour,home_size,home_id,total_consumption_kwh
1,1,0,small,19882,0.2191
1,1,0,small,19882,0.2268
1,1,0,small,19882,0.2307
1,1,0,small,19882,0.2335
1,1,1,small,19882,0.235
1,1,1,small,19882,0.2367
1,1,1,small,19882,0.2385
1,1,1,small,19882,0.2402
1,1,2,small,19882,0.2397
1,1,2,small,19882,0.2386
1,1,2,small,19882,0.2374
1,1,2,small,19882,0.2361
1,1,3,small,19882,0.2358
1,1,3,small,19882,0.2367
1,1,3,small,19882,0.2378
1,1,3,small,19882,0.239
1,1,4,small,19882,0.2388
1,1,4,small,19882,0.239
1,1,4,small,19882,0.239
1,1,4,small,19882,0.239
1,1,5,small,19882,0.4103
1,1,5,small,19882,0.3081
1,1,5,small,19882,0.2408
1,1,5,small,19882,0.2416
1,1,6,small,19882,0.2439
1,1,6,small,19882,0.245
1,1,6,small,19882,0.2462
1,1,6,small,19882,0.2475
1,1,7,small,19882,0.2505
1,1,7,small,19882,0.2523
1,1,7,small,19882,0.2542
1,1,7,small,19882,0.2552
1,1,8,small,19882,0.2548
1,1,8,small,19882,0.2532
1,1,8,small,19882,0.2508
1,1,8,small,19882,0.2478
1,1,9,small,19882,0.2443
1,1,9,small,19882,0.2414
1,1,9,small,19882,0.2383
1,1,9,small,19882,0.2352
1,1,10,small,19882,0.2293
1,1,10,small,19882,0.3264
1,1,10,small,19882,0.3534
1,1,10,small,19882,0.2107
1,1,11,small,19882,0.2044
1,1,11,small,19882,0.1977
1,1,11,small,19882,0.1914
1,1,11,small,19882,0.1854
1,1,12,small,19882,0.1811
1,1,12,small,19882,0.1764
1,1,12,small,19882,0.172
1,1,12,small,19882,0.1678
1,1,13,small,19882,0.1626
1,1,13,small,19882,0.1574
1,1,13,small,19882,0.1528
1,1,13,small,19882,0.1488
1,1,14,small,19882,0.1465
1,1,14,small,19882,0.1445
1,1,14,small,19882,0.1429
1,1,14,small,19882,0.1419
1,1,15,small,19882,0.1414
1,1,15,small,19882,0.1411
1,1,15,small,19882,0.1761
1,1,15,small,19882,0.3465
1,1,16,small,19882,0.1434
1,1,16,small,19882,0.1453
1,1,16,small,19882,0.1474
1,1,16,small,19882,0.1497
1,1,17,small,19882,0.1527
1,1,17,small,19882,0.1553
1,1,17,small,19882,0.1576
1,1,17,small,19882,0.1598
1,1,18,small,19882,0.164
1,1,18,small,19882,0.1665
1,1,18,small,19882,0.1691
1,1,18,small,19882,0.1718
1,1,19,small,19882,0.1756
1,1,19,small,19882,0.1802
1,1,19,small,19882,0.185
1,1,19,small,19882,0.1899
1,1,20,small,19882,0.1913
1,1,20,small,19882,0.1929
1,1,20,small,19882,0.1939
1,1,20,small,19882,0.1947
1,1,21,small,19882,0.434
1,1,21,small,19882,0.1965
1,1,21,small,19882,0.1977
1,1,21,small,19882,0.199
1,1,22,small,19882,0.201
1,1,22,small,19882,0.2046
1,1,22,small,19882,0.2083
1,1,22,small,19882,0.212
1,1,23,small,19882,0.2123
1,1,23,small,19882,0.213
1,1,23,small,19882,0.2134
1,1,23,small,19882,0.2139
1,2,0,small,19882,0.2155
1,2,0,small,19882,0.2175
1,2,0,small,19882,0.2195
1,2,0,small,19882,0.2216
1,2,1,small,19882,0.2224
1,2,1,small,19882,0.2234
1,2,1,small,19882,0.2243
1,2,1,small,19882,0.2251
1,2,2,small,19882,0.2277
1,2,2,small,19882,0.4694
1,2,2,small,19882,0.2335
1,2,2,small,19882,0.2366
1,2,3,small,19882,0.2402
1,2,3,small,19882,0.2449
1,2,3,small,19882,0.2497
1,2,3,small,19882,0.2548
1,2,4,small,19882,0.2578
1,2,4,small,19882,0.2611
1,2,4,small,19882,0.2643
1,2,4,small,19882,0.2674
1,2,5,small,19882,0.267
1,2,5,small,19882,0.2656
1,2,5,small,19882,0.2638
1,2,5,small,19882,0.2619
1,2,6,small,19882,0.2625
1,2,6,small,19882,0.262
1,2,6,small,19882,0.2618
1,2,6,small,19882,0.2618
1,2,7,small,19882,0.2623
1,2,7,small,19882,0.2612
1,2,7,small,19882,0.4989
1,2,7,small,19882,0.2575
1,2,8,small,19882,0.2555
1,2,8,small,19882,0.2525
1,2,8,small,19882,0.2498
1,2,8,small,19882,0.247
1,2,9,small,19882,0.244
1,2,9,small,19882,0.2423
1,2,9,small,19882,0.2403
1,2,9,small,19882,0.2382
1,2,10,small,19882,0.2327
1,2,10,small,19882,0.2269
1,2,10,small,19882,0.2209
1,2,10,small,19882,0.2147
1,2,11,small,19882,0.2086
1,2,11,small,19882,0.2022
1,2,11,small,19882,0.196
1,2,11,small,19882,0.19
1,2,12,small,19882,0.1859
1,2,12,small,19882,0.1817
1,2,12,small,19882,0.1779
1,2,12,small,19882,0.4131
1,2,13,small,19882,0.1278
1,2,13,small,19882,0.1206
1,2,13,small,19882,0.115
1,2,13,small,19882,0.11
1,2,14,small,19882,0.1076
1,2,14,small,19882,0.1053
1,2,14,small,19882,0.1033
1,2,14,small,19882,0.1016
1,2,15,small,19882,0.0998
1,2,15,small,19882,0.0978
1,2,15,small,19882,0.0959
1,2,15,small,19882,0.0941
1,2,16,small,19882,0.0915
1,2,16,small,19882,0.0891
1,2,16,small,19882,0.0871
1,2,16,small,19882,0.0857
1,2,17,small,19882,0.0865
1,2,17,small,19882,0.0871
1,2,17,small,19882,0.0874
1,2,17,small,19882,0.0875
1,2,18,small,19882,0.3282
1,2,18,small,19882,0.0892
1,2,18,small,19882,0.0891
1,2,18,small,19882,0.0892
1,2,19,small,19882,0.0895
1,2,19,small,19882,0.0903
1,2,19,small,19882,0.0912
1,2,19,small,19882,0.0922
1,2,20,small,19882,0.092
1,2,20,small,19882,0.0929
1,2,20,small,19882,0.094
1,2,20,small,19882,0.0951
1,2,21,small,19882,0.0946
1,2,21,small,19882,0.0948
1,2,21,small,19882,0.0949
1,2,21,small,19882,0.0949
1,2,22,small,19882,0.0936
1,2,22,small,19882,0.0934
1,2,22,small,19882,0.0932
1,2,22,small,19882,0.0929
1,2,23,small,19882,0.0923
1,2,23,small,19882,0.3317
1,2,23,small,19882,0.0934
1,2,23,small,19882,0.0938
1,3,0,small,19882,0.0956
1,3,0,small,19882,0.0981
1,3,0,small,19882,0.1009
1,3,0,small,19882,0.1039
1,3,1,small,19882,0.1065
1,3,1,small,19882,0.1408
1,3,1,small,19882,0.1456
1,3,1,small,19882,0.1496
1,3,2,small,19882,0.1553
1,3,2,small,19882,0.1612
1,3,2,small,19882,0.1675
1,3,2,small,19882,0.1743
1,3,3,small,19882,0.1771
1,3,3,small,19882,0.18
1,3,3,small,19882,0.1827
1,3,3,small,19882,0.1853
1,3,4,small,19882,0.1887
1,3,4,small,19882,0.193
1,3,4,small,19882,0.3803
1,3,4,small,19882,0.2583
1,3,5,small,19882,0.2055
1,3,5,small,19882,0.209
1,3,5,small,19882,0.2125
1,3,5,small,19882,0.2162
1,3,6,small,19882,0.222
1,3,6,small,19882,0.2264
1,3,6,small,19882,0.2309
1,3,6,small,19882,0.2355
1,3,7,small,19882,0.2387
1,3,7,small,19882,0.24
1,3,7,small,19882,0.2411
1,3,7,small,19882,0.2411
1,3,8,small,19882,0.241
1,3,8,small,19882,0.2401
1,3,8,small,19882,0.2387
1,3,8,small,19882,0.237
1,3,9,small,19882,0.2349
1,3,9,small,19882,0.2336
1,3,9,small,19882,0.232
1,3,9,small,19882,0.3448
1,3,10,small,19882,0.3521
1,3,10,small,19882,0.2265
1,3,10,small,19882,0.2252
1,3,10,small,19882,0.224
1,3,11,small,19882,0.2213
1,3,11,small,19882,0.218
1,3,11,small,19882,0.2146
1,3,11,small,19882,0.2111
1,3,12,small,19882,0.2082
1,3,12,small,19882,0.2045
1,3,12,small,19882,0.2013
1,3,12,small,19882,0.1986
1,3,13,small,19882,0.1968
1,3,13,small,19882,0.1954
1,3,13,small,19882,0.1943
1,3,13,small,19882,0.1936
1,3,14,small,19882,0.1926
1,3,14,small,19882,0.1914
1,3,14,small,19882,0.1899
1,3,14,small,19882,0.1875
1,3,15,small,19882,0.2309
1,3,15,small,19882,0.3721
1,3,15,small,19882,0.1775
1,3,15,small,19882,0.1772
1,3,16,small,19882,0.1807
1,3,16,small,19882,0.1858
1,3,16,small,19882,0.191
1,3,16,small,19882,0.196
1,3,17,small,19882,0.2026
1,3,17,small,19882,0.2104
1,3,17,small,19882,0.2177
1,3,17,small,19882,0.2245
1,3,18,small,19882,0.2322
1,3,18,small,19882,0.2376
1,3,18,small,19882,0.2431
1,3,18,small,19882,0.2487
1,3,19,small,19882,0.2505
1,3,19,small,19882,0.2519
1,3,19,small,19882,0.2529
1,3,19,small,19882,0.2536
1,3,20,small,19882,0.2593
1,3,20,small,19882,0.2673
1,3,20,small,19882,0.5145
1,3,20,small,19882,0.2843
1,3,21,small,19882,0.2891
1,3,21,small,19882,0.2946
1,3,21,small,19882,0.2999
1,3,21,small,19882,0.3051
1,3,22,small,19882,0.314
1,3,22,small,19882,0.3254
1,3,22,small,19882,0.3376
1,3,22,small,19882,0.3503
1,3,23,small,19882,0.3585
1,3,23,small,19882,0.3668
1,3,23,small,19882,0.3748
1,3,23,small,19882,0.383
1,4,0,small,19882,0.3894
1,4,0,small,19882,0.3957
1,4,0,small,19882,0.4024
1,4,0,small,19882,0.4093
1,4,1,small,19882,0.4138
1,4,1,small,19882,0.4181
1,4,1,small,19882,0.4223
1,4,1,small,19882,0.6654
1,4,2,small,19882,0.4321
1,4,2,small,19882,0.4379
1,4,2,small,19882,0.4444
1,4,2,small,19882,0.4515
1,4,3,small,19882,0.4524
1,4,3,small,19882,0.4528
1,4,3,small,19882,0.4531
1,4,3,small,19882,0.4534
1,4,4,small,19882,0.4639
1,4,4,small,19882,0.4923
1,4,4,small,19882,0.5207
1,4,4,small,19882,0.5494
1,4,5,small,19882,0.5615
1,4,5,small,19882,0.5705
1,4,5,small,19882,0.5781
1,4,5,small,19882,0.5852
1,4,6,small,19882,0.5877
1,4,6,small,19882,0.5888
1,4,6,small,19882,0.5904
1,4,6,small,19882,0.5916
1,4,7,small,19882,0.8436
1,4,7,small,19882,0.6178
1,4,7,small,19882,0.6313
1,4,7,small,19882,0.6436
1,4,8,small,19882,0.6377
1,4,8,small,19882,0.6285
1,4,8,small,19882,0.6174
1,4,8,small,19882,0.605
1,4,9,small,19882,0.5979
1,4,9,small,19882,0.5936
1,4,9,small,19882,0.589
1,4,9,small,19882,0.5843
1,4,10,small,19882,0.5667
1,4,10,small,19882,0.5455
1,4,10,small,19882,0.523
1,4,10,small,19882,0.5001
1,4,11,small,19882,0.4827
1,4,11,small,19882,0.4668
1,4,11,small,19882,0.4562
1,4,11,small,19882,0.4565
1,4,12,small,19882,0.4563
1,4,12,small,19882,0.694
1,4,12,small,19882,0.4541
1,4,12,small,19882,0.4506
1,4,13,small,19882,0.4481
1,4,13,small,19882,0.4474
1,4,13,small,19882,0.4485
1,4,13,small,19882,0.451
1,4,14,small,19882,0.4517
1,4,14,small,19882,0.451
1,4,14,small,19882,0.4502
1,4,14,small,19882,0.4496
1,4,15,small,19882,0.4491
1,4,15,small,19882,0.4486
1,4,15,small,19882,0.4487
1,4,15,small,19882,0.4491
1,4,16,small,19882,0.4516
1,4,16,small,19882,0.4518
1,4,16,small,19882,0.4516
1,4,16,small,19882,0.4516
1,4,17,small,19882,0.4583
1,4,17,small,19882,0.4675
1,4,17,small,19882,0.7125
1,4,17,small,19882,0.4777
1,4,18,small,19882,0.4927
1,4,18,small,19882,0.5073
1,4,18,small,19882,0.5226
1,4,18,small,19882,0.5383
1,4,19,small,19882,0.5467
1,4,19,small,19882,0.5543
1,4,19,small,19882,0.5615
1,4,19,small,19882,0.5683
1,4,20,small,19882,0.597
1,4,20,small,19882,0.6297
1,4,20,small,19882,0.6635
1,4,20,small,19882,0.6978
1,4,21,small,19882,0.7169
1,4,21,small,19882,0.7345
1,4,21,small,19882,0.7509
1,4,21,small,19882,0.767
1,4,22,small,19882,0.7805
1,4,22,small,19882,0.7947
1,4,22,small,19882,0.8087
1,4,22,small,19882,1.0613
1,4,23,small,19882,0.8369
1,4,23,small,19882,0.8519
1,4,23,small,19882,0.8672
1,4,23,small,19882,0.8825
1,5,0,small,19882,0.8951
1,5,0,small,19882,0.9077
1,5,0,small,19882,0.9203
1,5,0,small,19882,0.9328
1,5,1,small,19882,0.9487
1,5,1,small,19882,0.9651
1,5,1,small,19882,0.9816
1,5,1,small,19882,0.9981
1,5,2,small,19882,1.0036
1,5,2,small,19882,1.0071
1,5,2,small,19882,1.0099
1,5,2,small,19882,1.0124
1,5,3,small,19882,1.0162
1,5,3,small,19882,1.0208
1,5,3,small,19882,1.0253
1,5,3,small,19882,1.0297
1,5,4,small,19882,1.2251
1,5,4,small,19882,1.0754
1,5,4,small,19882,1.0311
1,5,4,small,19882,1.0311
1,5,5,small,19882,1.0417
1,5,5,small,19882,1.0537
1,5,5,small,19882,1.066
