month,day,hour,home_size,home_id,total_consumption_kwh
1,1,0,large,17683,0.8429
1,1,0,large,17683,0.8593
1,1,0,large,17683,0.8683
1,1,0,large,17683,0.8742
1,1,1,large,17683,0.8855
1,1,1,large,17683,0.8963
1,1,1,large,17683,0.9057
1,1,1,large,17683,0.9145
1,1,2,large,17683,0.9159
1,1,2,large,17683,1.4444
1,1,2,large,17683,1.1395
1,1,2,large,17683,1.0052
1,1,3,large,17683,1.4115
1,1,3,large,17683,1.5147
1,1,3,large,17683,1.3004
1,1,3,large,17683,1.426
1,1,4,large,17683,1.461
1,1,4,large,17683,0.9622
1,1,4,large,17683,0.9735
1,1,4,large,17683,1.2165
1,1,5,large,17683,0.9629
1,1,5,large,17683,1.4412
1,1,5,large,17683,1.028
1,1,5,large,17683,1.0071
1,1,6,large,17683,1.5226
1,1,6,large,17683,1.0883
1,1,6,large,17683,1.0958
1,1,6,large,17683,1.844
1,1,7,large,17683,1.3435
1,1,7,large,17683,1.5265
1,1,7,large,17683,1.7679
1,1,7,large,17683,1.2195
1,1,8,large,17683,1.6708
1,1,8,large,17683,1.8427
1,1,8,large,17683,1.8341
1,1,8,large,17683,1.2562
1,1,9,large,17683,1.3537
1,1,9,large,17683,1.8713
1,1,9,large,17683,1.3341
1,1,9,large,17683,1.3138
1,1,10,large,17683,2.0245
1,1,10,large,17683,1.4745
1,1,10,large,17683,1.2215
1,1,10,large,17683,1.2182
1,1,11,large,17683,1.1907
1,1,11,large,17683,1.1791
1,1,11,large,17683,1.1709
1,1,11,large,17683,2.0335
1,1,12,large,17683,1.6446
1,1,12,large,17683,1.152
1,1,12,large,17683,1.1476
1,1,12,large,17683,1.1437
1,1,13,large,17683,1.0453
1,1,13,large,17683,1.7692
1,1,13,large,17683,1.517
1,1,13,large,17683,1.1547
1,1,14,large,17683,0.9904
1,1,14,large,17683,0.9935
1,1,14,large,17683,0.998
1,1,14,large,17683,1.0032
1,1,15,large,17683,0.9676
1,1,15,large,17683,1.2456
1,1,15,large,17683,1.0876
1,1,15,large,17683,1.0461
1,1,16,large,17683,0.9934
1,1,16,large,17683,0.997
1,1,16,large,17683,1.0014
1,1,16,large,17683,1.0066
1,1,17,large,17683,1.2136
1,1,17,large,17683,1.1727
1,1,17,large,17683,0.9711
1,1,17,large,17683,0.9764
1,1,18,large,17683,0.9972
1,1,18,large,17683,0.9982
1,1,18,large,17683,1.0006
1,1,18,large,17683,1.0034
1,1,19,large,17683,1.0352
1,1,19,large,17683,1.0433
1,1,19,large,17683,1.054
1,1,19,large,17683,1.3616
1,1,20,large,17683,1.0622
1,1,20,large,17683,1.7149
1,1,20,large,17683,1.1798
1,1,20,large,17683,1.0577
1,1,21,large,17683,0.9607
1,1,21,large,17683,0.9849
1,1,21,large,17683,0.9999
1,1,21,large,17683,1.0118
1,1,22,large,17683,0.8945
1,1,22,large,17683,0.9089
1,1,22,large,17683,1.7813
1,1,22,large,17683,1.0853
1,1,23,large,17683,0.9662
1,1,23,large,17683,0.9784
1,1,23,large,17683,0.9902
1,1,23,large,17683,0.9507
1,2,0,large,17683,0.9516
1,2,0,large,17683,0.9526
1,2,0,large,17683,0.9533
1,2,0,large,17683,0.9541
1,2,1,large,17683,0.9578
1,2,1,large,17683,0.9618
1,2,1,large,17683,0.9652
1,2,1,large,17683,0.9684
1,2,2,large,17683,0.9737
1,2,2,large,17683,0.9791
1,2,2,large,17683,0.9844
1,2,2,large,17683,0.9898
1,2,3,large,17683,0.9987
1,2,3,large,17683,1.0064
1,2,3,large,17683,1.015
1,2,3,large,17683,1.0244
1,2,4,large,17683,1.0925
1,2,4,large,17683,1.0998
1,2,4,large,17683,1.1071
1,2,4,large,17683,1.3515
1,2,5,large,17683,1.084
1,2,5,large,17683,1.0827
1,2,5,large,17683,1.0823
1,2,5,large,17683,1.0825
1,2,6,large,17683,1.1107
1,2,6,large,17683,1.8227
1,2,6,large,17683,1.704
1,2,6,large,17683,1.1877
1,2,7,large,17683,1.6893
1,2,7,large,17683,1.2005
1,2,7,large,17683,1.2006
1,2,7,large,17683,1.6844
1,2,8,large,17683,1.3001
1,2,8,large,17683,1.2896
1,2,8,large,17683,1.2819
1,2,8,large,17683,1.2735
1,2,9,large,17683,1.3826
1,2,9,large,17683,1.3793
1,2,9,large,17683,1.3759
1,2,9,large,17683,1.3732
1,2,10,large,17683,1.3721
1,2,10,large,17683,1.3536
1,2,10,large,17683,1.5541
1,2,10,large,17683,1.7127
1,2,11,large,17683,1.6562
1,2,11,large,17683,2.4852
1,2,11,large,17683,1.7258
1,2,11,large,17683,1.2897
1,2,12,large,17683,1.1799
1,2,12,large,17683,1.1826
1,2,12,large,17683,1.1837
1,2,12,large,17683,1.1165
1,2,13,large,17683,1.0218
1,2,13,large,17683,1.2287
1,2,13,large,17683,1.027
1,2,13,large,17683,0.9948
1,2,14,large,17683,0.9495
1,2,14,large,17683,0.9485
1,2,14,large,17683,1.0177
1,2,14,large,17683,1.0072
1,2,15,large,17683,0.9881
1,2,15,large,17683,1.1788
1,2,15,large,17683,1.6846
1,2,15,large,17683,1.7938
1,2,16,large,17683,0.9537
1,2,16,large,17683,1.1737
1,2,16,large,17683,0.9685
1,2,16,large,17683,0.799
1,2,17,large,17683,0.6768
1,2,17,large,17683,0.8297
1,2,17,large,17683,1.2708
1,2,17,large,17683,0.9456
1,2,18,large,17683,0.8258
1,2,18,large,17683,1.3543
1,2,18,large,17683,1.5754
1,2,18,large,17683,1.51
1,2,19,large,17683,1.1333
1,2,19,large,17683,0.8393
1,2,19,large,17683,0.8408
1,2,19,large,17683,0.8429
1,2,20,large,17683,0.8441
1,2,20,large,17683,1.0864
1,2,20,large,17683,0.8563
1,2,20,large,17683,1.2616
1,2,21,large,17683,0.9374
1,2,21,large,17683,0.9168
1,2,21,large,17683,1.5092
1,2,21,large,17683,1.0062
1,2,22,large,17683,0.6268
1,2,22,large,17683,0.6464
1,2,22,large,17683,0.6585
1,2,22,large,17683,1.059
1,2,23,large,17683,1.4642
1,2,23,large,17683,1.554
1,2,23,large,17683,0.7449
1,2,23,large,17683,1.1541
1,3,0,large,17683,0.7405
1,3,0,large,17683,0.7294
1,3,0,large,17683,1.2479
1,3,0,large,17683,1.0762
1,3,1,large,17683,0.8331
1,3,1,large,17683,0.7597
1,3,1,large,17683,0.7739
1,3,1,large,17683,0.7878
1,3,2,large,17683,0.806
1,3,2,large,17683,0.8253
1,3,2,large,17683,0.8462
1,3,2,large,17683,0.8686
1,3,3,large,17683,0.8823
1,3,3,large,17683,0.8939
1,3,3,large,17683,0.9056
1,3,3,large,17683,0.9173
1,3,4,large,17683,0.9725
1,3,4,large,17683,0.9763
1,3,4,large,17683,0.9812
1,3,4,large,17683,0.9874
1,3,5,large,17683,1.2707
1,3,5,large,17683,0.9879
1,3,5,large,17683,1.001
1,3,5,large,17683,1.0148
1,3,6,large,17683,1.3482
1,3,6,large,17683,1.3705
1,3,6,large,17683,1.4782
