month,day,hour,home_size,home_id,total_consumption_kwh
1,1,0,large,7430,1.2738
1,1,0,large,7430,1.376
1,1,0,large,7430,1.4573
1,1,0,large,7430,1.5338
1,1,1,large,7430,1.6238
1,1,1,large,7430,1.6549
1,1,1,large,7430,1.6754
1,1,1,large,7430,1.6922
1,1,2,large,7430,1.6591
1,1,2,large,7430,1.6759
1,1,2,large,7430,1.6983
1,1,2,large,7430,1.7214
1,1,3,large,7430,1.7082
1,1,3,large,7430,1.6842
1,1,3,large,7430,1.6603
1,1,3,large,7430,1.6377
1,1,4,large,7430,1.637
1,1,4,large,7430,1.6201
1,1,4,large,7430,1.6077
1,1,4,large,7430,1.5995
1,1,5,large,7430,1.631
1,1,5,large,7430,1.6426
1,1,5,large,7430,1.6565
1,1,5,large,7430,1.6724
1,1,6,large,7430,1.7821
1,1,6,large,7430,1.7956
1,1,6,large,7430,1.7933
1,1,6,large,7430,1.7877
1,1,7,large,7430,1.6394
1,1,7,large,7430,1.6358
1,1,7,large,7430,1.6629
1,1,7,large,7430,1.6751
1,1,8,large,7430,1.6759
1,1,8,large,7430,1.6734
1,1,8,large,7430,1.8406
1,1,8,large,7430,1.7953
1,1,9,large,7430,1.6603
1,1,9,large,7430,1.843
1,1,9,large,7430,1.6121
1,1,9,large,7430,1.7645
1,1,10,large,7430,1.7477
1,1,10,large,7430,1.5635
1,1,10,large,7430,1.7297
1,1,10,large,7430,1.9839
1,1,11,large,7430,1.5385
1,1,11,large,7430,1.8155
1,1,11,large,7430,1.614
1,1,11,large,7430,1.5231
1,1,12,large,7430,1.7076
1,1,12,large,7430,2.1348
1,1,12,large,7430,1.6904
1,1,12,large,7430,2.1247
1,1,13,large,7430,1.6722
1,1,13,large,7430,1.525
1,1,13,large,7430,2.0259
1,1,13,large,7430,1.7139
1,1,14,large,7430,1.618
1,1,14,large,7430,1.5087
1,1,14,large,7430,1.8901
1,1,14,large,7430,1.9012
1,1,15,large,7430,2.5895
1,1,15,large,7430,2.4756
1,1,15,large,7430,1.6737
1,1,15,large,7430,1.6336
1,1,16,large,7430,1.7177
1,1,16,large,7430,2.0584
1,1,16,large,7430,1.8364
1,1,16,large,7430,2.037
1,1,17,large,7430,1.9435
1,1,17,large,7430,1.7069
1,1,17,large,7430,1.5827
1,1,17,large,7430,1.5726
1,1,18,large,7430,1.9783
1,1,18,large,7430,1.5223
1,1,18,large,7430,1.8613
1,1,18,large,7430,1.5207
1,1,19,large,7430,1.6328
1,1,19,large,7430,1.6314
1,1,19,large,7430,1.5175
1,1,19,large,7430,1.5174
1,1,20,large,7430,1.6282
1,1,20,large,7430,1.5336
1,1,20,large,7430,1.6671
1,1,20,large,7430,1.5747
1,1,21,large,7430,1.5177
1,1,21,large,7430,1.8659
1,1,21,large,7430,1.5277
1,1,21,large,7430,1.5276
1,1,22,large,7430,1.4991
1,1,22,large,7430,1.5054
1,1,22,large,7430,1.5105
1,1,22,large,7430,1.5151
1,1,23,large,7430,1.4892
1,1,23,large,7430,1.4925
1,1,23,large,7430,1.4928
1,1,23,large,7430,1.4919
1,2,0,large,7430,1.4998
1,2,0,large,7430,1.5102
1,2,0,large,7430,1.5213
1,2,0,large,7430,1.5326
1,2,1,large,7430,1.5883
1,2,1,large,7430,1.5975
1,2,1,large,7430,1.6008
1,2,1,large,7430,1.6033
1,2,2,large,7430,1.5593
1,2,2,large,7430,1.5629
1,2,2,large,7430,1.5731
1,2,2,large,7430,1.5851
1,2,3,large,7430,1.5976
1,2,3,large,7430,1.6042
1,2,3,large,7430,1.611
1,2,3,large,7430,1.6183
1,2,4,large,7430,1.6471
1,2,4,large,7430,1.6554
1,2,4,large,7430,1.6638
1,2,4,large,7430,1.6722
1,2,5,large,7430,1.7
1,2,5,large,7430,1.7029
1,2,5,large,7430,1.7055
1,2,5,large,7430,1.708
1,2,6,large,7430,1.8382
1,2,6,large,7430,1.8622
1,2,6,large,7430,1.8808
1,2,6,large,7430,1.8827
1,2,7,large,7430,1.7073
1,2,7,large,7430,1.6846
1,2,7,large,7430,1.6775
1,2,7,large,7430,1.6727
