month,day,hour,home_size,home_id,total_consumption_kwh
1,1,0,med,11471,0.482
1,1,0,med,11471,0.5391
1,1,0,med,11471,0.6458
1,1,0,med,11471,0.8367
1,1,1,med,11471,0.041
1,1,1,med,11471,0.4652
1,1,1,med,11471,0.6117
1,1,1,med,11471,0.538
1,1,2,med,11471,0.6702
1,1,2,med,11471,0.7184
1,1,2,med,11471,0.7436
1,1,2,med,11471,0.7648
1,1,3,med,11471,0.8083
1,1,3,med,11471,0.8476
1,1,3,med,11471,0.8863
1,1,3,med,11471,0.9249
1,1,4,med,11471,0.9599
1,1,4,med,11471,0.9758
1,1,4,med,11471,0.9904
1,1,4,med,11471,1.0039
1,1,5,med,11471,1.0149
1,1,5,med,11471,0.999
1,1,5,med,11471,0.9812
1,1,5,med,11471,0.9623
1,1,6,med,11471,0.9996
1,1,6,med,11471,1.0292
1,1,6,med,11471,1.0609
1,1,6,med,11471,1.094
1,1,7,med,11471,1.1182
1,1,7,med,11471,1.1294
1,1,7,med,11471,1.1401
1,1,7,med,11471,1.1506
1,1,8,med,11471,1.1795
1,1,8,med,11471,1.1364
1,1,8,med,11471,1.0541
1,1,8,med,11471,0.9537
1,1,9,med,11471,0.8762
1,1,9,med,11471,0.7364
1,1,9,med,11471,0.6946
1,1,9,med,11471,0.6481
1,1,10,med,11471,2.7733
1,1,10,med,11471,0.5566
1,1,10,med,11471,0.9376
1,1,10,med,11471,0.744
1,1,11,med,11471,0.6884
1,1,11,med,11471,0.655
1,1,11,med,11471,0.6313
1,1,11,med,11471,0.6133
1,1,12,med,11471,0.2253
1,1,12,med,11471,0.2251
1,1,12,med,11471,0.4929
1,1,12,med,11471,0.4277
1,1,13,med,11471,0.3711
1,1,13,med,11471,0.3746
1,1,13,med,11471,0.3732
1,1,13,med,11471,0.3729
1,1,14,med,11471,0.364
1,1,14,med,11471,0.3784
1,1,14,med,11471,0.3903
1,1,14,med,11471,0.4017
1,1,15,med,11471,0.4056
1,1,15,med,11471,0.4111
1,1,15,med,11471,0.4127
1,1,15,med,11471,0.4117
1,1,16,med,11471,0.4096
1,1,16,med,11471,0.4083
1,1,16,med,11471,0.4112
1,1,16,med,11471,0.4163
1,1,17,med,11471,0.4014
1,1,17,med,11471,0.4132
1,1,17,med,11471,0.4233
1,1,17,med,11471,0.4328
1,1,18,med,11471,0.3978
1,1,18,med,11471,0.4084
1,1,18,med,11471,0.4191
1,1,18,med,11471,0.4297
1,1,19,med,11471,0.4228
1,1,19,med,11471,0.4272
1,1,19,med,11471,0.4312
1,1,19,med,11471,0.4349
1,1,20,med,11471,2.4793
1,1,20,med,11471,0.4015
1,1,20,med,11471,0.8225
1,1,20,med,11471,0.6179
1,1,21,med,11471,0.5801
1,1,21,med,11471,0.5742
1,1,21,med,11471,0.5692
1,1,21,med,11471,0.5665
1,1,22,med,11471,0.5508
1,1,22,med,11471,0.5474
1,1,22,med,11471,0.5444
1,1,22,med,11471,0.5419
1,1,23,med,11471,0.5307
1,1,23,med,11471,0.5194
1,1,23,med,11471,0.5078
1,1,23,med,11471,0.4962
1,2,0,med,11471,0.5024
1,2,0,med,11471,0.5112
1,2,0,med,11471,0.5218
1,2,0,med,11471,0.5333
1,2,1,med,11471,0.041
1,2,1,med,11471,0.11
1,2,1,med,11471,0.4348
1,2,1,med,11471,0.2752
1,2,2,med,11471,0.3134
1,2,2,med,11471,0.3196
1,2,2,med,11471,0.32
1,2,2,med,11471,0.3188
1,2,3,med,11471,0.3298
1,2,3,med,11471,0.3508
1,2,3,med,11471,0.3635
1,2,3,med,11471,0.374
1,2,4,med,11471,0.3918
1,2,4,med,11471,0.3911
1,2,4,med,11471,0.3769
1,2,4,med,11471,0.3706
1,2,5,med,11471,0.3948
1,2,5,med,11471,0.3975
1,2,5,med,11471,0.4007
1,2,5,med,11471,0.404
1,2,6,med,11471,0.4318
1,2,6,med,11471,0.4385
1,2,6,med,11471,0.443
1,2,6,med,11471,0.4467
1,2,7,med,11471,0.4536
1,2,7,med,11471,0.4477
1,2,7,med,11471,0.4411
1,2,7,med,11471,0.4229
1,2,8,med,11471,0.4834
1,2,8,med,11471,0.4802
1,2,8,med,11471,0.4689
1,2,8,med,11471,0.4523
1,2,9,med,11471,0.4893
1,2,9,med,11471,0.4691
1,2,9,med,11471,0.4573
1,2,9,med,11471,0.4505
1,2,10,med,11471,2.1913
1,2,10,med,11471,0.4083
1,2,10,med,11471,0.7107
1,2,10,med,11471,0.6428
1,2,11,med,11471,0.5958
1,2,11,med,11471,0.5769
1,2,11,med,11471,0.5648
1,2,11,med,11471,0.5572
1,2,12,med,11471,0.2253
1,2,12,med,11471,0.2251
1,2,12,med,11471,0.3631
1,2,12,med,11471,0.4146
1,2,13,med,11471,0.3213
1,2,13,med,11471,0.3356
1,2,13,med,11471,0.339
1,2,13,med,11471,0.3262
1,2,14,med,11471,0.3089
1,2,14,med,11471,0.3146
1,2,14,med,11471,0.3191
1,2,14,med,11471,0.3229
1,2,15,med,11471,0.3216
1,2,15,med,11471,0.2678
1,2,15,med,11471,0.2598
1,2,15,med,11471,0.2518
1,2,16,med,11471,0.2452
1,2,16,med,11471,0.2396
1,2,16,med,11471,0.2352
1,2,16,med,11471,0.2283
1,2,17,med,11471,0.2019
1,2,17,med,11471,0.202
1,2,17,med,11471,0.2028
1,2,17,med,11471,0.2028
1,2,18,med,11471,0.1732
1,2,18,med,11471,0.1931
1,2,18,med,11471,0.2593
1,2,18,med,11471,0.2915
1,2,19,med,11471,0.2969
1,2,19,med,11471,0.3114
1,2,19,med,11471,0.3249
1,2,19,med,11471,0.3268
1,2,20,med,11471,2.1844
1,2,20,med,11471,0.3227
1,2,20,med,11471,0.6979
1,2,20,med,11471,0.5862
1,2,21,med,11471,0.576
1,2,21,med,11471,0.5746
1,2,21,med,11471,0.6092
1,2,21,med,11471,0.6488
1,2,22,med,11471,0.6233
1,2,22,med,11471,0.6066
1,2,22,med,11471,0.5893
1,2,22,med,11471,0.5718
1,2,23,med,11471,0.5889
1,2,23,med,11471,0.6117
1,2,23,med,11471,0.6371
1,2,23,med,11471,0.6644
1,3,0,med,11471,0.6674
1,3,0,med,11471,0.6684
1,3,0,med,11471,0.6687
1,3,0,med,11471,0.6689
1,3,1,med,11471,0.041
1,3,1,med,11471,0.2848
1,3,1,med,11471,0.4551
1,3,1,med,11471,0.3502
1,3,2,med,11471,0.3982
1,3,2,med,11471,0.4236
1,3,2,med,11471,0.4457
1,3,2,med,11471,0.4673
1,3,3,med,11471,0.4814
1,3,3,med,11471,0.4884
1,3,3,med,11471,0.4936
1,3,3,med,11471,0.4978
1,3,4,med,11471,0.5177
1,3,4,med,11471,0.5207
1,3,4,med,11471,0.5233
1,3,4,med,11471,0.5256
1,3,5,med,11471,0.5484
1,3,5,med,11471,0.5478
1,3,5,med,11471,0.5469
1,3,5,med,11471,0.5458
1,3,6,med,11471,0.5654
1,3,6,med,11471,0.5732
1,3,6,med,11471,0.582
1,3,6,med,11471,0.5976
1,3,7,med,11471,0.6072
1,3,7,med,11471,0.6134
1,3,7,med,11471,0.6356
1,3,7,med,11471,0.6594
1,3,8,med,11471,0.7324
1,3,8,med,11471,0.7381
1,3,8,med,11471,0.7086
1,3,8,med,11471,0.668
1,3,9,med,11471,0.7069
1,3,9,med,11471,0.6707
1,3,9,med,11471,0.6398
1,3,9,med,11471,0.6112
1,3,10,med,11471,2.6641
1,3,10,med,11471,0.5431
1,3,10,med,11471,0.9155
1,3,10,med,11471,0.7426
1,3,11,med,11471,0.7122
1,3,11,med,11471,0.7087
1,3,11,med,11471,0.7122
1,3,11,med,11471,0.7204
1,3,12,med,11471,0.2253
1,3,12,med,11471,0.2458
1,3,12,med,11471,0.6042
1,3,12,med,11471,0.4078
1,3,13,med,11471,0.4008
1,3,13,med,11471,0.4128
1,3,13,med,11471,0.4255
1,3,13,med,11471,0.439
1,3,14,med,11471,0.4391
1,3,14,med,11471,0.4584
1,3,14,med,11471,0.475
1,3,14,med,11471,0.4896
1,3,15,med,11471,0.4821
1,3,15,med,11471,0.4738
1,3,15,med,11471,0.4664
1,3,15,med,11471,0.4609
1,3,16,med,11471,0.4687
1,3,16,med,11471,0.4808
1,3,16,med,11471,0.4978
1,3,16,med,11471,0.5178
1,3,17,med,11471,0.513
1,3,17,med,11471,0.5341
1,3,17,med,11471,0.5551
1,3,17,med,11471,0.5734
1,3,18,med,11471,0.537
1,3,18,med,11471,0.5444
1,3,18,med,11471,0.5501
1,3,18,med,11471,0.5547
1,3,19,med,11471,0.5472
1,3,19,med,11471,0.5516
1,3,19,med,11471,0.5557
1,3,19,med,11471,0.5575
1,3,20,med,11471,2.856
1,3,20,med,11471,0.5453
1,3,20,med,11471,1.1891
1,3,20,med,11471,1.0004
1,3,21,med,11471,0.924
1,3,21,med,11471,0.896
1,3,21,med,11471,0.8785
1,3,21,med,11471,0.8661
1,3,22,med,11471,0.9029
1,3,22,med,11471,0.9632
1,3,22,med,11471,1.03
1,3,22,med,11471,1.1018
1,3,23,med,11471,1.1037
1,3,23,med,11471,1.0985
1,3,23,med,11471,1.0908
1,3,23,med,11471,1.082
1,4,0,med,11471,1.0698
1,4,0,med,11471,1.0573
1,4,0,med,11471,1.0458
1,4,0,med,11471,1.0356
1,4,1,med,11471,0.041
1,4,1,med,11471,0.5356
1,4,1,med,11471,0.5297
1,4,1,med,11471,0.508
1,4,2,med,11471,0.528
1,4,2,med,11471,0.5666
1,4,2,med,11471,0.5961
1,4,2,med,11471,0.6195
1,4,3,med,11471,0.65
