month,day,hour,home_size,home_id,total_consumption_kwh
1,1,0,med,2169,0.0651
1,1,0,med,2169,0.0651
1,1,0,med,2169,0.0651
1,1,0,med,2169,0.0526
1,1,1,med,2169,0.0523
1,1,1,med,2169,0.0523
1,1,1,med,2169,0.0523
1,1,1,med,2169,0.0523
1,1,2,med,2169,0.0646
1,1,2,med,2169,0.0646
1,1,2,med,2169,0.0646
1,1,2,med,2169,0.0646
1,1,3,med,2169,0.8496
1,1,3,med,2169,0.8123
1,1,3,med,2169,0.8142
1,1,3,med,2169,0.8217
1,1,4,med,2169,0.6522
1,1,4,med,2169,0.6208
1,1,4,med,2169,0.5627
1,1,4,med,2169,0.5233
1,1,5,med,2169,0.5106
1,1,5,med,2169,0.4921
1,1,5,med,2169,0.4749
1,1,5,med,2169,0.4598
1,1,6,med,2169,0.433
1,1,6,med,2169,0.4197
1,1,6,med,2169,0.4104
1,1,6,med,2169,0.4031
1,1,7,med,2169,0.3963
1,1,7,med,2169,0.6266
1,1,7,med,2169,0.3843
1,1,7,med,2169,0.379
1,1,8,med,2169,0.3714
1,1,8,med,2169,0.3642
1,1,8,med,2169,0.357
1,1,8,med,2169,0.3416
1,1,9,med,2169,0.3328
1,1,9,med,2169,0.3243
1,1,9,med,2169,0.3149
1,1,9,med,2169,0.3046
1,1,10,med,2169,0.2935
1,1,10,med,2169,0.2829
1,1,10,med,2169,0.272
1,1,10,med,2169,0.2621
1,1,11,med,2169,0.2551
1,1,11,med,2169,0.248
1,1,11,med,2169,0.2408
1,1,11,med,2169,0.2331
1,1,12,med,2169,0.2254
1,1,12,med,2169,0.2185
1,1,12,med,2169,0.2125
1,1,12,med,2169,0.2083
1,1,13,med,2169,0.2067
1,1,13,med,2169,0.2073
1,1,13,med,2169,0.2078
1,1,13,med,2169,0.209
1,1,14,med,2169,0.2095
1,1,14,med,2169,0.2093
1,1,14,med,2169,0.2091
1,1,14,med,2169,0.4403
1,1,15,med,2169,0.2295
1,1,15,med,2169,0.2238
1,1,15,med,2169,0.2383
1,1,15,med,2169,0.2433
1,1,16,med,2169,0.289
1,1,16,med,2169,0.3074
1,1,16,med,2169,0.3209
1,1,16,med,2169,0.3337
1,1,17,med,2169,0.2955
1,1,17,med,2169,0.2893
1,1,17,med,2169,0.2912
1,1,17,med,2169,0.2958
1,1,18,med,2169,0.0676
1,1,18,med,2169,0.5919
1,1,18,med,2169,0.6541
1,1,18,med,2169,0.6541
1,1,19,med,2169,0.6803
1,1,19,med,2169,0.6803
1,1,19,med,2169,0.3376
1,1,19,med,2169,0.2128
