month,day,hour,home_size,home_id,total_consumption_kwh
1,1,0,med,16197,0.2848
1,1,0,med,16197,0.2954
1,1,0,med,16197,0.3035
1,1,0,med,16197,0.31
1,1,1,med,16197,0.3197
1,1,1,med,16197,0.3288
1,1,1,med,16197,0.3371
1,1,1,med,16197,0.3448
1,1,2,med,16197,0.3481
1,1,2,med,16197,0.3506
1,1,2,med,16197,0.3527
1,1,2,med,16197,0.3544
1,1,3,med,16197,0.3602
1,1,3,med,16197,0.3665
1,1,3,med,16197,0.3727
1,1,3,med,16197,0.3787
1,1,4,med,16197,0.3778
1,1,4,med,16197,0.3775
1,1,4,med,16197,0.3775
1,1,4,med,16197,0.4874
1,1,5,med,16197,0.5092
1,1,5,med,16197,0.3849
1,1,5,med,16197,0.3892
1,1,5,med,16197,0.3936
1,1,6,med,16197,0.4008
1,1,6,med,16197,0.4068
1,1,6,med,16197,0.4132
1,1,6,med,16197,0.4199
1,1,7,med,16197,2.4744
1,1,7,med,16197,0.0809
1,1,7,med,16197,0.8726
1,1,7,med,16197,0.7907
1,1,8,med,16197,0.7017
1,1,8,med,16197,0.6777
1,1,8,med,16197,0.6536
1,1,8,med,16197,0.6309
1,1,9,med,16197,0.6056
1,1,9,med,16197,0.5834
1,1,9,med,16197,0.5643
1,1,9,med,16197,0.5476
1,1,10,med,16197,0.7681
1,1,10,med,16197,0.5157
1,1,10,med,16197,0.5017
1,1,10,med,16197,0.4893
1,1,11,med,16197,0.4755
1,1,11,med,16197,0.4618
1,1,11,med,16197,0.4518
1,1,11,med,16197,0.4429
1,1,12,med,16197,0.4364
1,1,12,med,16197,0.4297
1,1,12,med,16197,0.4238
1,1,12,med,16197,0.4182
1,1,13,med,16197,0.4106
1,1,13,med,16197,0.4032
1,1,13,med,16197,0.3984
1,1,13,med,16197,0.3946
1,1,14,med,16197,0.394
1,1,14,med,16197,0.3935
1,1,14,med,16197,0.3939
1,1,14,med,16197,0.3947
1,1,15,med,16197,0.3969
1,1,15,med,16197,0.6364
1,1,15,med,16197,0.402
1,1,15,med,16197,0.4061
1,1,16,med,16197,0.4116
1,1,16,med,16197,0.4189
1,1,16,med,16197,0.4247
1,1,16,med,16197,0.43
1,1,17,med,16197,0.4322
1,1,17,med,16197,0.4411
1,1,17,med,16197,0.4442
1,1,17,med,16197,0.4456
1,1,18,med,16197,0.4514
1,1,18,med,16197,0.4546
1,1,18,med,16197,0.4576
1,1,18,med,16197,0.4606
1,1,19,med,16197,0.4677
1,1,19,med,16197,0.4765
1,1,19,med,16197,0.486
1,1,19,med,16197,0.4961
1,1,20,med,16197,0.497
1,1,20,med,16197,0.4976
1,1,20,med,16197,0.7356
1,1,20,med,16197,0.4982
1,1,21,med,16197,0.4971
1,1,21,med,16197,0.4975
1,1,21,med,16197,0.4979
1,1,21,med,16197,0.4983
1,1,22,med,16197,0.0273
1,1,22,med,16197,0.027
1,1,22,med,16197,0.0266
1,1,22,med,16197,0.0263
1,1,23,med,16197,0.3535
1,1,23,med,16197,0.2039
1,1,23,med,16197,0.2613
1,1,23,med,16197,0.2892
1,2,0,med,16197,0.2993
1,2,0,med,16197,0.3081
1,2,0,med,16197,0.3159
1,2,0,med,16197,0.3228
1,2,1,med,16197,0.3307
1,2,1,med,16197,0.3378
1,2,1,med,16197,0.3871
1,2,1,med,16197,0.5448
1,2,2,med,16197,0.3569
1,2,2,med,16197,0.3637
1,2,2,med,16197,0.3704
1,2,2,med,16197,0.3769
1,2,3,med,16197,0.3835
1,2,3,med,16197,0.391
1,2,3,med,16197,0.3988
1,2,3,med,16197,0.4068
1,2,4,med,16197,0.4125
1,2,4,med,16197,0.4185
1,2,4,med,16197,0.4243
1,2,4,med,16197,0.43
1,2,5,med,16197,0.4302
1,2,5,med,16197,0.4305
1,2,5,med,16197,0.431
1,2,5,med,16197,0.4315
1,2,6,med,16197,0.4281
1,2,6,med,16197,0.4242
1,2,6,med,16197,0.4214
1,2,6,med,16197,0.6572
1,2,7,med,16197,2.4744
1,2,7,med,16197,0.0817
1,2,7,med,16197,0.8723
1,2,7,med,16197,0.7878
1,2,8,med,16197,0.6951
1,2,8,med,16197,0.6675
1,2,8,med,16197,0.6456
1,2,8,med,16197,0.6263
1,2,9,med,16197,0.6115
1,2,9,med,16197,0.6006
1,2,9,med,16197,0.5908
1,2,9,med,16197,0.5824
1,2,10,med,16197,0.5641
1,2,10,med,16197,0.5468
1,2,10,med,16197,0.5304
1,2,10,med,16197,0.5145
1,2,11,med,16197,0.5007
1,2,11,med,16197,0.4868
1,2,11,med,16197,0.4742
1,2,11,med,16197,0.4622
1,2,12,med,16197,0.6931
1,2,12,med,16197,0.4484
1,2,12,med,16197,0.4428
1,2,12,med,16197,0.4378
1,2,13,med,16197,0.425
1,2,13,med,16197,0.4123
1,2,13,med,16197,0.4005
1,2,13,med,16197,0.3891
1,2,14,med,16197,0.3844
