month,day,hour,home_size,home_id,total_consumption_kwh
1,1,0,small,19,0.0977
1,1,0,small,19,0.0907
1,1,0,small,19,0.0849
1,1,0,small,19,0.0696
1,1,1,small,19,0.0687
1,1,1,small,19,0.0691
1,1,1,small,19,0.0696
1,1,1,small,19,0.0702
1,1,2,small,19,0.0815
1,1,2,small,19,0.082
1,1,2,small,19,0.0825
1,1,2,small,19,0.0828
1,1,3,small,19,0.032
1,1,3,small,19,0.0318
1,1,3,small,19,0.0316
1,1,3,small,19,0.0314
1,1,4,small,19,0.0519
1,1,4,small,19,0.1176
1,1,4,small,19,0.2146
1,1,4,small,19,0.05
1,1,5,small,19,0.0548
1,1,5,small,19,0.0556
1,1,5,small,19,0.0563
1,1,5,small,19,0.0568
1,1,6,small,19,0.0674
1,1,6,small,19,0.0679
1,1,6,small,19,0.0684
1,1,6,small,19,0.0689
1,1,7,small,19,0.0837
1,1,7,small,19,0.0838
1,1,7,small,19,0.0838
1,1,7,small,19,0.0837
1,1,8,small,19,0.1106
1,1,8,small,19,0.1099
1,1,8,small,19,0.1088
1,1,8,small,19,0.1278
1,1,9,small,19,0.3217
1,1,9,small,19,0.1123
1,1,9,small,19,0.1097
1,1,9,small,19,0.1063
1,1,10,small,19,0.1053
1,1,10,small,19,0.1015
1,1,10,small,19,0.099
1,1,10,small,19,0.099
1,1,11,small,19,0.0958
1,1,11,small,19,0.0958
1,1,11,small,19,0.0958
1,1,11,small,19,0.0959
1,1,12,small,19,0.2054
1,1,12,small,19,0.0972
1,1,12,small,19,0.0974
1,1,12,small,19,0.1128
1,1,13,small,19,0.0914
1,1,13,small,19,0.0882
1,1,13,small,19,0.3275
1,1,13,small,19,0.0872
1,1,14,small,19,0.0777
1,1,14,small,19,0.0765
1,1,14,small,19,0.0758
1,1,14,small,19,0.0757
1,1,15,small,19,0.0684
1,1,15,small,19,0.0698
1,1,15,small,19,0.0834
1,1,15,small,19,0.0849
1,1,16,small,19,0.0692
1,1,16,small,19,0.0707
1,1,16,small,19,0.0726
1,1,16,small,19,0.0749
1,1,17,small,19,0.0696
1,1,17,small,19,0.0712
1,1,17,small,19,0.0725
1,1,17,small,19,0.0737
1,1,18,small,19,0.3127
1,1,18,small,19,0.075
1,1,18,small,19,0.0769
1,1,18,small,19,0.079
1,1,19,small,19,0.0758
1,1,19,small,19,0.0777
1,1,19,small,19,0.0797
1,1,19,small,19,0.1002
1,1,20,small,19,0.1011
1,1,20,small,19,0.1039
1,1,20,small,19,0.1065
1,1,20,small,19,0.109
1,1,21,small,19,0.1075
1,1,21,small,19,0.1084
1,1,21,small,19,0.1093
1,1,21,small,19,0.1101
1,1,22,small,19,0.1105
1,1,22,small,19,0.1138
1,1,22,small,19,0.1172
1,1,22,small,19,0.3601
1,1,23,small,19,0.1216
1,1,23,small,19,0.124
1,1,23,small,19,0.1262
1,1,23,small,19,0.1284
1,2,0,small,19,0.13
1,2,0,small,19,0.1313
1,2,0,small,19,0.1326
1,2,0,small,19,0.1339
1,2,1,small,19,0.135
1,2,1,small,19,0.1364
1,2,1,small,19,0.1377
1,2,1,small,19,0.139
1,2,2,small,19,0.141
1,2,2,small,19,0.1429
1,2,2,small,19,0.1448
1,2,2,small,19,0.1467
1,2,3,small,19,0.0325
1,2,3,small,19,0.1881
1,2,3,small,19,0.1756
1,2,3,small,19,0.0818
1,2,4,small,19,0.0852
1,2,4,small,19,0.0919
1,2,4,small,19,0.0961
1,2,4,small,19,0.0992
1,2,5,small,19,0.1059
1,2,5,small,19,0.1083
1,2,5,small,19,0.1104
1,2,5,small,19,0.1121
1,2,6,small,19,0.1246
1,2,6,small,19,0.1294
1,2,6,small,19,0.1326
1,2,6,small,19,0.1351
1,2,7,small,19,0.1506
1,2,7,small,19,0.1515
1,2,7,small,19,0.1497
1,2,7,small,19,0.1486
1,2,8,small,19,0.4148
1,2,8,small,19,0.1749
1,2,8,small,19,0.1751
1,2,8,small,19,0.1755
1,2,9,small,19,0.1951
1,2,9,small,19,0.1942
1,2,9,small,19,0.1924
1,2,9,small,19,0.1899
1,2,10,small,19,0.191
1,2,10,small,19,0.1891
1,2,10,small,19,0.1882
1,2,10,small,19,0.1882
1,2,11,small,19,0.1841
1,2,11,small,19,0.1598
1,2,11,small,19,0.1578
1,2,11,small,19,0.1563
1,2,12,small,19,0.323
1,2,12,small,19,0.1637
1,2,12,small,19,0.2737
1,2,12,small,19,0.378
1,2,13,small,19,0.1737
1,2,13,small,19,0.1689
1,2,13,small,19,0.1653
1,2,13,small,19,0.1625
1,2,14,small,19,0.1518
1,2,14,small,19,0.1497
1,2,14,small,19,0.1479
1,2,14,small,19,0.1462
1,2,15,small,19,0.1361
1,2,15,small,19,0.1342
1,2,15,small,19,0.1323
1,2,15,small,19,0.1302
1,2,16,small,19,0.1115
1,2,16,small,19,0.1099
1,2,16,small,19,0.1092
1,2,16,small,19,0.1091
1,2,17,small,19,0.1025
1,2,17,small,19,0.3061
1,2,17,small,19,0.1396
1,2,17,small,19,0.1032
1,2,18,small,19,0.1012
1,2,18,small,19,0.1015
1,2,18,small,19,0.1019
1,2,18,small,19,0.1024
1,2,19,small,19,0.0973
1,2,19,small,19,0.0971
1,2,19,small,19,0.097
1,2,19,small,19,0.0969
1,2,20,small,19,0.094
1,2,20,small,19,0.0942
1,2,20,small,19,0.0943
1,2,20,small,19,0.0944
1,2,21,small,19,0.092
1,2,21,small,19,0.0922
1,2,21,small,19,0.0924
1,2,21,small,19,0.0926
1,2,22,small,19,0.3298
1,2,22,small,19,0.0908
1,2,22,small,19,0.0914
1,2,22,small,19,0.0921
1,2,23,small,19,0.0927
1,2,23,small,19,0.0956
1,2,23,small,19,0.099
1,2,23,small,19,0.1343
1,3,0,small,19,0.1378
1,3,0,small,19,0.1393
1,3,0,small,19,0.1404
1,3,0,small,19,0.1415
1,3,1,small,19,0.1414
1,3,1,small,19,0.1417
1,3,1,small,19,0.1422
1,3,1,small,19,0.1429
1,3,2,small,19,0.145
1,3,2,small,19,0.147
1,3,2,small,19,0.1493
1,3,2,small,19,0.3909
1,3,3,small,19,0.0326
1,3,3,small,19,0.0323
1,3,3,small,19,0.1142
1,3,3,small,19,0.0857
1,3,4,small,19,0.0982
1,3,4,small,19,0.1067
1,3,4,small,19,0.1134
1,3,4,small,19,0.1194
1,3,5,small,19,0.1262
1,3,5,small,19,0.1283
1,3,5,small,19,0.1301
1,3,5,small,19,0.1319
1,3,6,small,19,0.1455
1,3,6,small,19,0.1495
1,3,6,small,19,0.1535
1,3,6,small,19,0.1605
1,3,7,small,19,0.1753
1,3,7,small,19,0.184
1,3,7,small,19,0.4097
1,3,7,small,19,0.1792
1,3,8,small,19,0.2076
1,3,8,small,19,0.2084
1,3,8,small,19,0.2089
1,3,8,small,19,0.2091
1,3,9,small,19,0.2298
1,3,9,small,19,0.23
1,3,9,small,19,0.2296
1,3,9,small,19,0.2289
1,3,10,small,19,0.2314
1,3,10,small,19,0.2314
1,3,10,small,19,0.2327
1,3,10,small,19,0.2347
1,3,11,small,19,0.2315
1,3,11,small,19,0.2312
1,3,11,small,19,0.2304
1,3,11,small,19,0.2294
1,3,12,small,19,0.7812
1,3,12,small,19,0.328
1,3,12,small,19,0.3269
1,3,12,small,19,0.3139
1,3,13,small,19,0.2811
1,3,13,small,19,0.2724
1,3,13,small,19,0.2665
1,3,13,small,19,0.2621
1,3,14,small,19,0.2527
1,3,14,small,19,0.2528
1,3,14,small,19,0.2538
1,3,14,small,19,0.2558
1,3,15,small,19,0.2457
1,3,15,small,19,0.2436
1,3,15,small,19,0.2417
1,3,15,small,19,0.2402
1,3,16,small,19,0.2229
1,3,16,small,19,0.223
1,3,16,small,19,0.2232
1,3,16,small,19,0.4123
1,3,17,small,19,0.2691
1,3,17,small,19,0.2207
1,3,17,small,19,0.2228
1,3,17,small,19,0.2248
1,3,18,small,19,0.2221
1,3,18,small,19,0.2215
1,3,18,small,19,0.221
1,3,18,small,19,0.2205
1,3,19,small,19,0.2158
1,3,19,small,19,0.2163
1,3,19,small,19,0.2167
1,3,19,small,19,0.2171
1,3,20,small,19,0.2147
1,3,20,small,19,0.2152
1,3,20,small,19,0.2156
1,3,20,small,19,0.2159
1,3,21,small,19,0.2147
1,3,21,small,19,0.216
1,3,21,small,19,0.4046
1,3,21,small,19,0.2708
1,3,22,small,19,0.2169
1,3,22,small,19,0.2175
1,3,22,small,19,0.218
1,3,22,small,19,0.2185
1,3,23,small,19,0.2175
1,3,23,small,19,0.2184
1,3,23,small,19,0.2195
1,3,23,small,19,0.2208
1,4,0,small,19,0.2192
1,4,0,small,19,0.2173
1,4,0,small,19,0.2155
1,4,0,small,19,0.2138
1,4,1,small,19,0.2149
1,4,1,small,19,0.2167
1,4,1,small,19,0.2186
1,4,1,small,19,0.2206
1,4,2,small,19,0.2215
1,4,2,small,19,0.419
1,4,2,small,19,0.2644
1,4,2,small,19,0.2224
1,4,3,small,19,0.0326
1,4,3,small,19,0.1609
1,4,3,small,19,0.15
1,4,3,small,19,0.1479
1,4,4,small,19,0.1595
1,4,4,small,19,0.1661
1,4,4,small,19,0.1708
1,4,4,small,19,0.1745
1,4,5,small,19,0.1808
1,4,5,small,19,0.1825
1,4,5,small,19,0.1839
1,4,5,small,19,0.185
1,4,6,small,19,0.1961
1,4,6,small,19,0.1974
1,4,6,small,19,0.1988
1,4,6,small,19,0.2003
1,4,7,small,19,0.454
1,4,7,small,19,0.214
1,4,7,small,19,0.2134
1,4,7,small,19,0.2126
1,4,8,small,19,0.2397
1,4,8,small,19,0.2394
1,4,8,small,19,0.2386
1,4,8,small,19,0.2374
1,4,9,small,19,0.2572
1,4,9,small,19,0.2564
1,4,9,small,19,0.255
1,4,9,small,19,0.2532
1,4,10,small,19,0.2529
1,4,10,small,19,0.2495
1,4,10,small,19,0.2474
1,4,10,small,19,0.2462
1,4,11,small,19,0.2393
1,4,11,small,19,0.2356
1,4,11,small,19,0.224
1,4,11,small,19,0.4481
1,4,12,small,19,0.4451
1,4,12,small,19,0.2052
1,4,12,small,19,0.2409
1,4,12,small,19,0.2215
1,4,13,small,19,0.1828
1,4,13,small,19,0.1676
1,4,13,small,19,0.1556
1,4,13,small,19,0.1455
1,4,14,small,19,0.1268
1,4,14,small,19,0.117
1,4,14,small,19,0.1097
1,4,14,small,19,0.1042
1,4,15,small,19,0.0921
1,4,15,small,19,0.0888
1,4,15,small,19,0.0899
1,4,15,small,19,0.0932
1,4,16,small,19,0.0811
1,4,16,small,19,0.2436
1,4,16,small,19,0.1682
1,4,16,small,19,0.0911
1,4,17,small,19,0.0879
1,4,17,small,19,0.092
1,4,17,small,19,0.0953
1,4,17,small,19,0.0983
1,4,18,small,19,0.0985
1,4,18,small,19,0.1007
1,4,18,small,19,0.1031
1,4,18,small,19,0.1056
1,4,19,small,19,0.1035
1,4,19,small,19,0.1067
1,4,19,small,19,0.1102
1,4,19,small,19,0.1139
1,4,20,small,19,0.1135
1,4,20,small,19,0.1159
1,4,20,small,19,0.1182
1,4,20,small,19,0.1204
1,4,21,small,19,0.3575
1,4,21,small,19,0.1182
1,4,21,small,19,0.1183
1,4,21,small,19,0.1186
1,4,22,small,19,0.1176
1,4,22,small,19,0.1194
1,4,22,small,19,0.121
1,4,22,small,19,0.1226
1,4,23,small,19,0.1237
1,4,23,small,19,0.1265
1,4,23,small,19,0.1295
1,4,23,small,19,0.1324
1,5,0,small,19,0.1329
1,5,0,small,19,0.1331
1,5,0,small,19,0.1331
1,5,0,small,19,0.1329
1,5,1,small,19,0.1331
1,5,1,small,19,0.1335
1,5,1,small,19,0.1338
1,5,1,small,19,0.3735
1,5,2,small,19,0.1339
1,5,2,small,19,0.1334
1,5,2,small,19,0.1328
1,5,2,small,19,0.1321
1,5,3,small,19,0.0325
1,5,3,small,19,0.0323
1,5,3,small,19,0.0964
1,5,3,small,19,0.0747
1,5,4,small,19,0.0825
1,5,4,small,19,0.0883
1,5,4,small,19,0.0921
1,5,4,small,19,0.0951
1,5,5,small,19,0.102
1,5,5,small,19,0.1046
1,5,5,small,19,0.1071
1,5,5,small,19,0.1093
1,5,6,small,19,0.1206
1,5,6,small,19,0.1217
1,5,6,small,19,0.3621
1,5,6,small,19,0.1236
1,5,7,small,19,0.1388
1,5,7,small,19,0.1394
1,5,7,small,19,0.1399
1,5,7,small,19,0.1394
1,5,8,small,19,0.1668
1,5,8,small,19,0.1666
1,5,8,small,19,0.167
1,5,8,small,19,0.1676
1,5,9,small,19,0.1889
1,5,9,small,19,0.1899
1,5,9,small,19,0.1905
1,5,9,small,19,0.1907
1,5,10,small,19,0.1914
1,5,10,small,19,0.1891
1,5,10,small,19,0.1865
1,5,10,small,19,0.1836
1,5,11,small,19,0.3081
1,5,11,small,19,0.2462
1,5,11,small,19,0.1516
1,5,11,small,19,0.1471
1,5,12,small,19,0.31
1,5,12,small,19,0.1448
1,5,12,small,19,0.1923
1,5,12,small,19,0.1823
