month,day,hour,home_size,home_id,total_consumption_kwh
1,1,0,med,9052,0.4063
1,1,0,med,9052,0.4091
1,1,0,med,9052,1.0233
1,1,0,med,9052,0.643
1,1,1,med,9052,0.4147
1,1,1,med,9052,0.4192
1,1,1,med,9052,0.4235
1,1,1,med,9052,0.4256
1,1,2,med,9052,0.4264
1,1,2,med,9052,0.4268
1,1,2,med,9052,0.4271
1,1,2,med,9052,0.4274
1,1,3,med,9052,0.4265
1,1,3,med,9052,0.4266
1,1,3,med,9052,0.4267
1,1,3,med,9052,0.4272
1,1,4,med,9052,0.4278
1,1,4,med,9052,0.429
1,1,4,med,9052,0.4301
1,1,4,med,9052,0.4316
1,1,5,med,9052,0.4338
1,1,5,med,9052,0.4345
1,1,5,med,9052,0.4351
1,1,5,med,9052,0.4356
1,1,6,med,9052,0.635
1,1,6,med,9052,0.7753
1,1,6,med,9052,0.4836
1,1,6,med,9052,0.7476
1,1,7,med,9052,1.0357
1,1,7,med,9052,0.8761
1,1,7,med,9052,0.516
1,1,7,med,9052,1.049
1,1,8,med,9052,0.9448
1,1,8,med,9052,0.4993
1,1,8,med,9052,0.4835
1,1,8,med,9052,0.4632
1,1,9,med,9052,0.4333
1,1,9,med,9052,0.4234
1,1,9,med,9052,0.4171
1,1,9,med,9052,0.4138
1,1,10,med,9052,0.4122
1,1,10,med,9052,0.5765
1,1,10,med,9052,0.5419
1,1,10,med,9052,0.4122
1,1,11,med,9052,0.4087
1,1,11,med,9052,0.6429
1,1,11,med,9052,0.3988
1,1,11,med,9052,0.3924
1,1,12,med,9052,0.3842
1,1,12,med,9052,0.3761
1,1,12,med,9052,0.3688
1,1,12,med,9052,0.3616
1,1,13,med,9052,0.3554
1,1,13,med,9052,0.349
1,1,13,med,9052,0.3428
1,1,13,med,9052,0.3365
1,1,14,med,9052,0.3318
1,1,14,med,9052,0.3268
1,1,14,med,9052,0.3226
1,1,14,med,9052,0.3193
1,1,15,med,9052,0.3195
1,1,15,med,9052,0.3191
1,1,15,med,9052,0.3211
1,1,15,med,9052,0.3247
1,1,16,med,9052,0.3335
1,1,16,med,9052,0.339
1,1,16,med,9052,0.5548
1,1,16,med,9052,0.7653
1,1,17,med,9052,0.4692
1,1,17,med,9052,0.595
1,1,17,med,9052,0.596
1,1,17,med,9052,0.5969
1,1,18,med,9052,0.9032
1,1,18,med,9052,0.6641
1,1,18,med,9052,0.664
1,1,18,med,9052,0.6645
1,1,19,med,9052,0.8349
1,1,19,med,9052,0.839
1,1,19,med,9052,0.8445
1,1,19,med,9052,0.85
1,1,20,med,9052,0.5653
1,1,20,med,9052,0.5683
1,1,20,med,9052,0.5686
1,1,20,med,9052,0.7796
1,1,21,med,9052,0.6892
1,1,21,med,9052,1.0684
1,1,21,med,9052,1.0181
1,1,21,med,9052,0.7992
1,1,22,med,9052,0.9745
1,1,22,med,9052,1.076
1,1,22,med,9052,1.0902
1,1,22,med,9052,1.104
1,1,23,med,9052,1.0564
1,1,23,med,9052,0.8514
1,1,23,med,9052,0.4463
1,1,23,med,9052,0.9581
1,2,0,med,9052,0.5319
1,2,0,med,9052,0.9274
1,2,0,med,9052,1.0456
1,2,0,med,9052,0.4802
1,2,1,med,9052,0.7305
