month,day,hour,home_size,home_id,total_consumption_kwh
1,1,0,small,16113,0.234
1,1,0,small,16113,0.22
1,1,0,small,16113,0.1458
1,1,0,small,16113,0.125
1,1,1,small,16113,0.1192
1,1,1,small,16113,0.1174
1,1,1,small,16113,0.1169
1,1,1,small,16113,0.1168
1,1,2,small,16113,0.1173
1,1,2,small,16113,0.1176
1,1,2,small,16113,0.1179
1,1,2,small,16113,0.1182
1,1,3,small,16113,0.1186
1,1,3,small,16113,0.1196
1,1,3,small,16113,0.1206
1,1,3,small,16113,0.1217
1,1,4,small,16113,0.1214
1,1,4,small,16113,0.1214
1,1,4,small,16113,0.1213
1,1,4,small,16113,0.1211
1,1,5,small,16113,0.2924
1,1,5,small,16113,0.1902
1,1,5,small,16113,0.1229
1,1,5,small,16113,0.1236
1,1,6,small,16113,0.1244
1,1,6,small,16113,0.1236
1,1,6,small,16113,0.1229
1,1,6,small,16113,0.1221
1,1,7,small,16113,0.1219
1,1,7,small,16113,0.1206
1,1,7,small,16113,0.1193
1,1,7,small,16113,0.1177
1,1,8,small,16113,0.1174
1,1,8,small,16113,0.1164
1,1,8,small,16113,0.1154
1,1,8,small,16113,0.1143
1,1,9,small,16113,0.1119
1,1,9,small,16113,0.1109
1,1,9,small,16113,0.1095
1,1,9,small,16113,0.1079
1,1,10,small,16113,0.1051
1,1,10,small,16113,0.2053
1,1,10,small,16113,0.236
1,1,10,small,16113,0.0974
1,1,11,small,16113,0.0938
1,1,11,small,16113,0.0897
1,1,11,small,16113,0.0858
1,1,11,small,16113,0.0708
1,1,12,small,16113,0.0813
1,1,12,small,16113,0.0809
1,1,12,small,16113,0.081
1,1,12,small,16113,0.0814
1,1,13,small,16113,0.0803
1,1,13,small,16113,0.0791
1,1,13,small,16113,0.0779
1,1,13,small,16113,0.0768
1,1,14,small,16113,0.0771
1,1,14,small,16113,0.0773
1,1,14,small,16113,0.0778
1,1,14,small,16113,0.0785
1,1,15,small,16113,0.079
1,1,15,small,16113,0.0848
1,1,15,small,16113,0.1223
1,1,15,small,16113,0.2935
1,1,16,small,16113,0.093
1,1,16,small,16113,0.0988
1,1,16,small,16113,0.0999
1,1,16,small,16113,0.1049
1,1,17,small,16113,0.1102
1,1,17,small,16113,0.1153
1,1,17,small,16113,0.1205
1,1,17,small,16113,0.1662
1,1,18,small,16113,0.1762
1,1,18,small,16113,0.1837
1,1,18,small,16113,0.191
1,1,18,small,16113,0.1984
1,1,19,small,16113,0.2051
1,1,19,small,16113,0.2113
1,1,19,small,16113,0.2174
1,1,19,small,16113,0.2236
1,1,20,small,16113,0.2292
1,1,20,small,16113,0.2364
1,1,20,small,16113,0.244
1,1,20,small,16113,0.252
1,1,21,small,16113,0.498
1,1,21,small,16113,0.2667
1,1,21,small,16113,0.2742
1,1,21,small,16113,0.2818
1,1,22,small,16113,0.2861
1,1,22,small,16113,0.2912
1,1,22,small,16113,0.2963
1,1,22,small,16113,0.3016
1,1,23,small,16113,0.3053
1,1,23,small,16113,0.3089
1,1,23,small,16113,0.3122
1,1,23,small,16113,0.3154
1,2,0,small,16113,0.3201
1,2,0,small,16113,0.3259
1,2,0,small,16113,0.3324
1,2,0,small,16113,0.3393
1,2,1,small,16113,0.3441
1,2,1,small,16113,0.3486
1,2,1,small,16113,0.3532
1,2,1,small,16113,0.358
1,2,2,small,16113,0.3661
1,2,2,small,16113,0.6138
1,2,2,small,16113,0.3844
1,2,2,small,16113,0.3944
1,2,3,small,16113,0.3998
1,2,3,small,16113,0.4043
1,2,3,small,16113,0.4083
1,2,3,small,16113,0.412
1,2,4,small,16113,0.4176
1,2,4,small,16113,0.4247
1,2,4,small,16113,0.4324
1,2,4,small,16113,0.4405
1,2,5,small,16113,0.4442
1,2,5,small,16113,0.4466
1,2,5,small,16113,0.4481
1,2,5,small,16113,0.4491
1,2,6,small,16113,0.4522
1,2,6,small,16113,0.4542
1,2,6,small,16113,0.4562
1,2,6,small,16113,0.4582
1,2,7,small,16113,0.4668
1,2,7,small,16113,0.4776
1,2,7,small,16113,0.7288
1,2,7,small,16113,0.4892
1,2,8,small,16113,0.4771
1,2,8,small,16113,0.4583
1,2,8,small,16113,0.438
1,2,8,small,16113,0.4163
1,2,9,small,16113,0.3867
1,2,9,small,16113,0.3565
1,2,9,small,16113,0.3284
1,2,9,small,16113,0.3023
1,2,10,small,16113,0.2792
